Date:2016.04.29	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		304.1	351.4		200	32
00:05		268.5	331.5		200	32
00:10		239.1	316.0		200	32
00:15		216.4	303.8		200	32
00:20		199.0	294.2		200	32
00:25		186.0	287.3		200	32
00:30		175.9	282.0		200	32
00:35		168.9	277.8		200	32
00:40		163.7	274.8		200	32
00:45		160.1	272.5		200	32
00:50		158.0	270.7		200	32
00:55		156.9	269.6		200	32
01:00		156.4	268.9		200	32
01:05		156.6	268.7		390	32
01:10		157.3	268.9		390	32
01:15		158.4	269.4		390	32
01:20		159.9	270.3		390	32
01:25		161.4	271.4		390	32
01:30		163.2	272.5		390	32
01:35		165.3	274.4		390	32
01:40		167.3	276.5		390	32
01:45		169.5	278.3		390	32
01:50		172.0	280.2		390	32
01:55		174.6	282.3		390	32
02:00		177.1	284.0		390	32
02:05		179.3	285.4		390	32
02:10		181.6	286.8		390	32
02:15		184.0	287.8		390	32
02:20		186.5	289.0		390	32
02:25		188.9	290.2		390	32
02:30		191.4	291.2		390	32
02:35		193.7	292.2		390	32
02:40		196.1	293.2		390	32
02:45		198.4	294.2		390	32
02:50		200.5	295.3		390	32
02:55		202.7	296.7		390	32
03:00		205.0	298.0		390	32
03:05		207.3	299.2		390	32
03:10		209.5	300.4		390	32
03:15		211.6	301.5		390	32
03:20		213.7	302.8		390	32
03:25		215.9	304.4		390	32
03:30		217.8	305.8		390	32
03:35		220.0	307.2		390	32
03:40		222.1	308.5		390	32
03:45		224.3	309.6		390	32
03:50		226.4	310.9		390	32
03:55		228.4	311.6		390	32
04:00		230.4	312.6		390	32
04:05		232.4	313.5		390	32
04:10		234.5	314.6		390	32
04:15		236.5	316.0		390	32
04:20		238.5	317.4		390	32
04:25		240.5	318.6		390	32
04:30		242.5	319.6		390	32
04:35		244.6	321.0		390	32
04:40		246.6	322.4		390	32
04:45		248.6	323.8		390	32
04:50		250.6	324.8		390	32
04:55		252.5	326.0		390	32
05:00		254.5	327.2		390	32
05:05		256.4	328.4		390	32
05:10		258.3	329.7		390	32
05:15		260.4	331.4		390	32
05:20		262.2	332.8		390	32
05:25		264.0	334.3		390	32
05:30		265.9	335.5		390	32
05:35		267.6	337.0		390	32
05:40		269.3	338.2		390	32
05:45		271.0	339.5		390	32
05:50		272.8	341.0		390	32
05:55		274.6	342.7		390	32
06:00		276.3	344.1		390	32
06:05		278.0	345.6		390	32
06:10		279.7	346.9		390	32
06:15		281.3	348.1		390	32
06:20		282.9	348.7		390	32
06:25		284.4	349.4		390	32
06:30		286.1	350.7		390	32
06:35		287.7	352.1		390	32
06:40		289.1	353.5		390	32
06:45		290.7	354.5		390	32
06:50		292.3	355.4		390	32
06:55		293.8	356.7		390	32
07:00		295.4	358.2		428	32
07:05		296.9	359.1		428	32
07:10		298.7	360.1		428	32
07:15		300.5	361.7		428	32
07:20		302.2	362.8		428	32
07:25		303.7	364.0		428	32
07:30		305.3	365.4		428	32
07:35		306.8	366.5		428	32
07:40		308.4	368.0		428	32
07:45		310.0	369.5		428	32
07:50		311.5	370.6		428	32
07:55		313.0	371.6		428	32
08:00		314.7	373.1		428	32
08:05		316.3	374.6		428	32
08:10		317.8	376.1		428	32
08:15		319.3	377.7		428	32
08:20		320.9	378.9		428	32
08:25		322.4	380.5		428	32
08:30		323.8	381.4		428	32
08:35		325.6	382.4		428	32
08:40		327.2	383.6		428	32
08:45		328.7	385.2		428	32
08:50		330.3	386.8		428	32
08:55		332.1	388.3		428	32
09:00		333.7	389.8		428	32
09:05		335.3	391.1		428	32
09:10		336.9	392.2		428	32
09:15		338.5	393.4		428	32
09:20		340.0	394.9		440	32
09:25		341.6	396.7		440	32
09:30		343.0	398.8		440	32
09:35		344.5	400.9		440	32
09:40		346.0	402.5		440	32
09:45		347.7	403.6		440	32
09:50		349.4	404.8		440	32
09:55		351.1	406.3		440	32
10:00		352.8	407.9		440	32
10:05		354.6	409.3		440	32
10:10		356.2	410.6		440	32
10:15		358.0	411.8		440	32
10:20		359.8	413.2		440	32
10:25		361.7	414.6		440	32
10:30		363.7	415.9		440	32
10:35		365.6	417.2		440	32
10:40		367.5	418.4		440	32
10:45		369.6	420.1		440	32
10:50		371.7	421.7		440	32
10:55		373.8	423.1		440	32
11:00		376.0	424.4		440	32
11:05		378.3	425.9		440	32
11:10		380.5	427.3		440	32
11:15		383.0	428.9		440	32
11:20		385.4	430.3		440	32
11:25		387.7	431.9		440	32
11:30		390.0	433.5		440	32
11:35		392.4	435.0		440	32
11:40		394.6	436.3		440	32
11:45		396.7	437.4		440	32
11:50		398.8	438.7		440	32
11:55		400.6	440.1		440	32
12:00		402.7	439.0		200	14
12:05		402.3	431.6		200	14
