Date:2015.06.15	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		348.5	426.4		200	32
00:05		305.8	406.4		200	32
00:10		275.1	392.3		200	32
00:15		251.5	382.2		200	32
00:20		234.0	375.1		200	32
00:25		221.2	369.5		200	32
00:30		212.0	365.1		200	32
00:35		205.4	362.8		200	32
00:40		201.1	360.8		200	32
00:45		198.7	359.9		200	32
00:50		197.5	360.2		200	32
00:55		197.1	360.3		200	32
01:00		197.7	360.9		390	32
01:05		198.6	362.6		390	31
01:10		199.8	364.6		390	29
01:15		201.2	365.5		390	30
01:20		202.8	366.0		390	32
01:25		204.8	366.8		390	33
01:30		206.8	367.7		390	34
01:35		209.0	368.7		390	35
01:40		211.1	369.9		390	37
01:45		213.3	370.6		390	39
01:50		215.7	371.7		390	41
01:55		217.8	373.1		390	42
02:00		220.0	374.5		390	43
02:05		222.3	376.5		390	42
02:10		224.7	378.2		390	43
02:15		227.1	379.9		390	42
02:20		229.5	381.4		390	42
02:25		231.8	382.5		390	43
02:30		234.0	383.7		390	43
02:35		236.3	384.7		390	44
02:40		238.5	385.8		390	45
02:45		240.9	386.9		390	45
02:50		243.1	387.9		390	47
02:55		245.2	389.2		390	47
03:00		247.5	391.0		390	43
03:05		249.8	392.0		390	41
03:10		251.9	392.5		390	39
03:15		254.3	392.5		390	38
03:20		256.4	393.1		390	35
03:25		258.6	392.4		390	34
03:30		260.6	392.1		390	33
03:35		262.6	391.2		390	34
03:40		264.6	390.8		390	33
03:45		266.7	390.7		390	33
03:50		268.5	390.4		390	33
03:55		270.3	390.4		390	33
04:00		272.0	390.3		390	33
04:05		273.8	390.4		390	32
04:10		275.5	390.7		390	31
04:15		277.1	391.2		390	30
04:20		278.8	391.3		390	29
04:25		280.4	391.3		390	28
04:30		281.9	391.4		390	27
04:35		283.4	391.2		390	26
04:40		285.0	391.3		390	25
04:45		286.4	391.3		390	24
04:50		287.8	391.0		390	24
04:55		289.3	390.6		390	24
05:00		290.8	390.4		390	24
05:05		292.2	390.4		390	24
05:10		293.4	390.4		390	23
05:15		294.8	390.4		390	23
05:20		295.9	389.8		428	27
05:25		297.2	388.3		428	35
05:30		298.5	388.6		428	39
05:35		299.6	389.5		428	45
05:40		300.9	391.2		428	49
05:45		302.4	393.4		428	49
05:50		303.8	396.6		428	50
05:55		305.1	399.4		428	50
06:00		306.7	401.5		428	50
06:05		308.2	404.0		428	49
06:10		309.7	406.0		428	50
06:15		311.2	408.3		428	49
06:20		312.6	410.2		428	50
06:25		314.0	411.6		428	50
06:30		315.6	413.1		428	50
06:35		317.1	414.4		428	50
06:40		318.6	415.2		428	50
06:45		320.2	416.3		428	50
06:50		321.6	417.9		428	50
06:55		323.1	419.2		428	50
07:00		324.7	420.5		428	50
07:05		326.1	421.9		428	50
07:10		327.7	423.1		428	50
07:15		329.2	424.6		428	50
07:20		330.7	425.9		428	50
07:25		332.2	426.8		428	50
07:30		333.8	427.9		428	49
07:35		335.3	428.9		428	47
07:40		336.6	429.3		428	46
07:45		338.2	429.7		428	44
07:50		339.5	429.3		428	44
07:55		341.1	429.4		455	50
08:00		342.5	431.6		455	50
08:05		343.9	433.6		455	50
08:10		345.3	435.8		455	50
08:15		346.7	437.2		455	50
08:20		348.1	438.7		455	50
08:25		349.6	440.3		455	50
08:30		351.2	442.0		455	50
08:35		352.8	443.5		455	50
08:40		354.4	444.6		455	50
08:45		356.1	445.8		455	50
08:50		357.7	446.8		455	50
08:55		359.4	448.0		455	50
09:00		361.0	449.1		455	50
09:05		362.7	450.1		455	50
09:10		364.3	451.1		455	50
09:15		366.1	451.7		455	50
09:20		367.9	452.9		455	49
09:25		369.7	454.1		455	48
09:30		371.5	455.1		455	47
09:35		373.3	455.6		455	46
09:40		375.2	456.3		455	44
09:45		377.0	456.6		455	43
09:50		378.7	456.4		455	43
09:55		380.5	456.4		460	50
10:00		382.3	456.6		460	50
10:05		383.8	457.0		460	50
10:10		385.5	457.3		460	49
10:15		387.1	457.6		460	50
10:20		388.6	457.9		460	49
10:25		390.0	458.3		460	49
10:30		391.4	458.8		460	50
10:35		392.7	459.5		460	49
10:40		393.9	460.2		460	47
10:45		395.2	460.9		460	46
10:50		396.4	461.5		460	44
10:55		397.8	462.1		460	42
11:00		399.2	462.4		460	40
11:05		400.5	462.9		460	37
11:10		402.0	463.3		460	34
11:15		403.2	463.4		460	32
11:20		404.7	463.7		460	29
11:25		406.1	463.8		460	26
11:30		407.5	463.6		460	24
11:35		408.9	463.6		460	21
11:40		410.5	463.3		460	19
11:45		412.0	462.9		460	18
11:50		413.8	462.4		460	17
11:55		415.3	462.1		460	15
12:00		416.9	461.5		460	15
12:05		418.6	461.0		460	15
12:10		420.1	460.6		460	15
12:15		421.8	460.6		460	15
12:20		423.5	460.4		460	15
12:25		425.3	460.3		460	15
12:30		426.9	460.2		460	14
12:35		428.5	460.2		460	14
12:40		430.3	460.3		200	14
12:45		431.7	456.3		200	14
12:50		430.7	447.1		200	14
