Date:2015.06.19	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		353.2	411.4		200	32
00:05		312.2	390.9		200	32
00:10		280.2	378.8		200	32
00:15		255.7	371.3		200	32
00:20		238.3	366.1		200	32
00:25		225.4	362.8		200	32
00:30		216.4	361.0		200	32
00:35		209.4	360.0		200	32
00:40		204.6	359.5		200	32
00:45		201.5	359.2		200	32
00:50		199.7	359.4		200	32
00:55		198.9	359.8		200	32
01:00		198.8	360.0		200	32
01:05		199.4	360.0		390	32
01:10		200.4	362.0		390	29
01:15		201.5	363.9		390	28
01:20		203.0	365.3		390	27
01:25		204.3	366.2		390	27
01:30		206.1	367.0		390	28
01:35		207.7	367.4		390	30
01:40		209.6	368.0		390	31
01:45		211.5	369.1		390	32
01:50		213.4	369.9		390	34
01:55		215.3	370.7		390	37
02:00		217.2	371.9		390	38
02:05		219.4	373.8		390	38
02:10		221.5	374.8		390	41
02:15		223.7	375.9		390	42
02:20		225.7	377.0		390	44
02:25		227.8	378.8		390	44
02:30		229.8	380.8		390	44
02:35		231.9	382.3		390	44
02:40		233.9	384.3		390	43
02:45		236.2	385.7		390	43
02:50		238.3	387.0		390	43
02:55		240.1	388.2		390	43
03:00		242.3	389.4		390	43
03:05		244.5	390.2		390	43
03:10		246.4	391.1		390	41
03:15		248.5	392.3		390	38
03:20		250.7	392.6		390	36
03:25		252.6	392.5		390	35
03:30		254.5	392.2		390	34
03:35		256.4	391.3		390	34
03:40		258.3	391.0		390	34
03:45		260.1	390.8		390	33
03:50		261.8	390.9		390	32
03:55		263.8	390.8		390	32
04:00		265.5	390.5		390	32
04:05		267.3	390.6		390	31
04:10		269.2	390.7		390	31
04:15		271.0	390.8		390	30
04:20		272.5	390.8		390	29
04:25		274.2	391.0		390	28
04:30		275.8	391.2		390	27
04:35		277.5	391.2		390	26
04:40		279.0	391.1		390	26
04:45		280.6	391.1		390	25
04:50		282.0	391.3		390	24
04:55		283.4	391.0		390	24
05:00		284.8	390.8		390	23
05:05		286.1	390.7		390	23
05:10		287.4	390.4		390	23
