Date:2015.06.22	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		340.1	409.8		200	32
00:05		298.6	387.8		200	32
00:10		265.2	369.3		200	32
00:15		241.6	355.1		200	32
00:20		223.4	346.5		200	32
00:25		210.8	342.7		200	32
00:30		201.6	340.3		200	32
00:35		195.1	339.2		200	32
00:40		191.0	339.2		200	32
00:45		188.6	339.2		200	32
00:50		187.4	339.0		200	32
00:55		187.2	338.7		200	32
01:00		187.6	339.3		390	32
01:05		188.3	341.5		390	29
01:10		189.5	343.6		390	27
01:15		190.8	345.1		390	26
01:20		192.5	346.2		390	25
01:25		194.4	347.3		390	24
01:30		196.5	347.9		390	25
01:35		198.4	348.2		390	26
01:40		200.3	349.0		390	27
01:45		202.3	350.0		390	28
01:50		204.5	351.2		390	29
01:55		206.8	352.1		390	30
02:00		209.0	352.7		390	33
02:05		211.1	353.4		390	36
02:10		213.2	354.1		390	38
02:15		215.5	355.3		390	40
02:20		217.6	356.6		390	42
02:25		219.7	358.0		390	44
02:30		221.9	359.4		390	46
02:35		224.1	360.7		390	48
02:40		226.4	362.9		390	47
02:45		228.6	364.9		390	48
02:50		230.8	366.7		390	47
02:55		233.0	368.8		390	46
03:00		235.3	370.4		390	45
03:05		237.4	371.7		390	45
03:10		239.6	373.1		390	44
03:15		241.7	374.4		390	43
03:20		243.7	375.1		390	44
03:25		245.9	375.6		390	45
03:30		248.0	376.6		390	46
03:35		250.2	377.5		390	47
03:40		252.3	378.4		390	49
03:45		254.4	379.6		390	50
03:50		256.3	380.7		390	50
03:55		258.2	381.9		390	50
04:00		260.3	383.2		390	50
04:05		262.2	384.7		390	49
04:10		264.3	386.2		390	50
04:15		266.4	387.2		390	50
04:20		268.7	388.2		390	50
04:25		270.7	389.2		390	50
04:30		272.6	390.4		390	48
04:35		274.6	391.4		390	45
04:40		276.6	392.7		390	42
04:45		278.5	393.6		390	38
04:50		280.2	393.9		390	36
04:55		282.1	393.4		390	34
05:00		283.9	393.0		390	33
05:05		285.7	393.0		390	30
05:10		287.4	392.6		390	29
05:15		289.0	391.9		390	29
05:20		290.5	391.3		390	28
05:25		292.0	390.9		390	28
05:30		293.5	391.0		390	27
05:35		295.0	390.7		428	27
05:40		296.4	389.7		428	33
05:45		297.7	388.6		428	39
05:50		299.1	388.7		428	45
05:55		300.5	389.5		428	50
06:00		302.0	391.4		428	50
06:05		303.7	393.6		428	50
06:10		305.2	395.8		428	50
06:15		306.9	398.3		428	49
06:20		308.7	400.4		428	50
06:25		310.3	402.6		428	49
06:30		311.9	405.1		428	50
06:35		313.6	407.1		428	50
06:40		315.2	408.9		428	50
06:45		316.9	410.2		428	50
06:50		318.5	411.0		428	50
06:55		320.2	411.8		428	50
07:00		321.8	412.8		428	50
07:05		323.5	414.0		428	50
07:10		325.2	415.4		428	50
07:15		326.9	417.0		428	50
07:20		328.3	419.1		428	50
07:25		330.1	420.8		428	50
07:30		331.6	421.9		428	50
07:35		333.1	422.9		428	50
07:40		334.7	424.1		428	50
07:45		336.3	425.3		428	50
07:50		337.7	426.8		428	48
07:55		339.3	427.8		428	48
08:00		340.9	429.4		455	50
08:05		342.6	431.4		455	50
08:10		344.0	433.3		455	50
08:15		345.6	434.8		455	50
08:20		347.2	436.3		455	50
08:25		349.0	437.8		455	50
08:30		350.8	439.0		455	50
08:35		352.4	440.4		455	50
08:40		354.2	441.8		455	50
08:45		355.8	443.1		455	50
08:50		357.7	444.3		455	50
08:55		359.4	445.3		455	50
09:00		361.2	446.4		455	50
09:05		363.0	447.1		455	50
09:10		365.0	447.9		455	50
09:15		366.8	448.8		455	50
09:20		368.6	449.8		455	50
09:25		370.6	450.8		455	50
09:30		372.5	451.6		455	50
09:35		374.6	452.5		455	50
09:40		376.5	452.9		455	50
09:45		378.5	453.4		455	50
09:50		380.5	453.7		460	50
09:55		382.6	454.1		460	50
10:00		384.4	454.1		460	50
10:05		386.3	454.2		460	50
10:10		387.8	454.3		460	50
10:15		389.4	454.5		460	50
10:20		390.8	455.0		460	50
10:25		392.2	455.6		460	50
10:30		393.6	456.7		460	50
10:35		394.9	457.8		460	50
10:40		396.4	459.1		460	49
10:45		398.0	460.5		460	47
10:50		399.6	461.4		460	45
10:55		401.2	462.2		460	43
11:00		402.9	463.0		460	39
11:05		404.6	463.8		460	35
11:10		406.3	464.2		460	32
11:15		408.1	464.5		460	28
11:20		410.0	464.4		460	26
11:25		411.8	464.4		460	22
11:30		413.6	464.5		460	19
11:35		415.5	464.2		460	17
11:40		417.4	463.8		460	14
11:45		419.4	463.6		460	14
11:50		421.2	463.3		460	14
11:55		423.1	463.1		460	14
12:00		425.0	462.7		460	14
12:05		426.7	462.6		460	14
12:10		428.6	462.6		460	14
12:15		430.5	462.7		200	14
12:20		432.0	458.5		200	14
12:25		430.5	454.1		200	14
12:30		430.3	455.6		200	14
12:35		431.3	458.5		200	14
12:40		432.3	461.0		200	14
12:45		433.4	462.7		200	14
