Date:2015.06.19	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		282.4	339.1		200	32
00:05		248.1	320.8		200	32
00:10		221.2	306.4		200	32
00:15		200.8	295.2		200	32
00:20		185.5	286.3		200	32
00:25		173.9	279.7		200	32
00:30		165.3	275.0		200	32
00:35		158.8	271.2		200	32
00:40		154.6	268.5		200	32
00:45		151.5	266.7		200	32
00:50		149.8	265.3		200	32
00:55		148.9	264.0		200	32
01:00		148.7	263.4		390	32
01:05		149.1	263.5		390	34
01:10		149.9	263.8		390	37
01:15		151.0	264.7		390	39
01:20		152.4	266.1		390	40
01:25		154.0	267.3		390	42
01:30		155.8	268.9		390	43
01:35		157.9	270.9		390	43
01:40		160.0	273.2		390	42
01:45		162.0	275.2		390	41
01:50		164.3	277.0		390	40
01:55		166.3	278.5		390	40
02:00		168.7	279.8		390	39
02:05		170.9	281.0		390	38
02:10		173.1	282.0		390	39
02:15		175.3	283.0		390	39
02:20		177.5	284.0		390	39
02:25		179.7	285.1		390	39
02:30		181.6	286.1		390	39
02:35		183.8	287.1		390	40
02:40		185.8	288.1		390	41
02:45		187.8	289.5		390	41
02:50		189.9	291.1		390	40
02:55		192.0	292.6		390	41
03:00		194.1	293.9		390	40
03:05		196.0	295.2		390	40
03:10		197.9	296.4		390	41
03:15		199.8	297.7		390	41
03:20		201.7	299.1		390	40
03:25		203.7	300.3		390	40
03:30		205.6	301.5		390	40
03:35		207.6	302.5		390	41
03:40		209.3	303.9		390	40
03:45		211.0	305.0		390	41
03:50		212.9	306.3		390	41
03:55		214.7	307.5		390	41
04:00		216.7	308.7		390	41
04:05		218.5	309.8		390	42
04:10		220.2	310.9		390	42
04:15		222.0	312.3		390	42
04:20		223.7	313.5		390	43
04:25		225.4	314.5		390	44
04:30		227.1	315.8		390	44
04:35		228.8	317.4		390	44
04:40		230.6	319.0		390	44
04:45		232.4	320.0		390	44
04:50		234.0	321.1		390	45
04:55		235.8	322.2		390	46
05:00		237.5	323.3		390	46
05:05		239.2	324.6		390	46
05:10		240.9	325.7		390	47
05:15		242.6	327.4		390	46
05:20		244.4	329.0		390	46
05:25		246.2	330.3		390	46
05:30		248.0	331.5		390	47
05:35		249.7	332.8		390	47
05:40		251.4	334.3		390	46
05:45		253.1	335.6		390	46
05:50		254.7	336.7		390	46
05:55		256.3	338.2		390	45
06:00		257.9	339.5		390	45
06:05		259.5	340.6		390	45
06:10		261.1	341.7		390	45
06:15		262.6	342.7		390	46
06:20		264.2	344.0		390	45
06:25		265.9	345.3		390	46
06:30		267.4	346.4		390	46
06:35		268.9	348.1		390	45
06:40		270.5	349.4		390	45
06:45		272.0	350.4		390	46
06:50		273.4	351.7		390	45
06:55		274.8	352.8		390	46
07:00		276.3	353.9		390	46
07:05		277.9	355.2		390	46
07:10		279.3	356.6		390	46
07:15		280.7	357.7		390	46
07:20		282.4	359.1		390	46
07:25		283.7	360.4		390	46
07:30		285.1	361.7		390	46
07:35		286.8	362.8		390	46
07:40		288.3	364.2		390	46
07:45		289.8	365.3		390	46
07:50		291.3	366.5		390	47
07:55		292.7	367.8		390	47
08:00		294.3	369.0		390	47
08:05		295.9	370.2		428	48
08:10		297.5	370.2		428	50
08:15		299.0	370.9		428	50
08:20		300.6	372.2		428	50
08:25		302.2	373.5		428	50
08:30		303.6	374.9		428	50
08:35		304.9	376.2		428	50
08:40		306.5	377.8		428	50
08:45		308.0	379.1		428	50
08:50		309.4	380.8		428	50
08:55		310.9	381.9		428	50
09:00		312.4	382.9		428	50
09:05		313.9	383.7		428	50
09:10		315.3	384.6		428	50
09:15		316.7	385.9		428	50
09:20		318.1	387.6		428	50
09:25		319.6	389.5		428	50
09:30		321.1	390.7		428	50
09:35		322.7	392.0		428	50
09:40		324.0	393.4		428	50
09:45		325.5	394.6		428	50
09:50		326.9	395.6		428	50
09:55		328.3	396.7		428	50
10:00		329.8	397.3		428	50
10:05		331.1	398.4		428	50
10:10		332.6	399.5		428	50
10:15		334.1	401.0		428	50
10:20		335.5	402.4		428	50
10:25		337.0	403.8		428	50
10:30		338.3	404.9		428	50
10:35		339.8	405.9		428	50
10:40		341.3	407.5		455	50
10:45		342.9	409.3		455	50
10:50		344.4	410.7		455	50
10:55		345.7	412.1		455	50
11:00		347.3	413.6		455	50
11:05		348.8	414.7		455	50
11:10		350.5	415.6		455	50
11:15		352.1	416.6		455	50
11:20		353.6	417.7		455	50
11:25		355.3	418.7		455	50
11:30		357.0	419.9		455	50
