Date:2015.06.15	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		371.1	436.0		200	32
00:05		327.8	415.4		200	32
00:10		292.2	400.5		200	32
00:15		264.4	389.3		200	32
00:20		244.2	380.9		200	32
00:25		229.5	375.8		200	32
00:30		219.1	372.3		200	32
00:35		211.2	370.2		200	32
00:40		206.1	368.4		200	32
00:45		202.9	367.1		200	32
00:50		200.8	366.7		200	32
00:55		199.9	366.6		200	32
01:00		199.6	366.6		200	32
01:05		200.2	366.4		390	32
01:10		201.1	367.4		390	33
01:15		202.3	368.8		390	33
01:20		204.1	369.9		390	34
01:25		205.8	370.9		390	36
01:30		207.7	371.7		390	38
01:35		209.5	372.6		390	39
01:40		211.5	373.9		390	41
01:45		213.7	375.3		390	42
01:50		215.9	376.6		390	43
01:55		218.0	378.1		390	44
02:00		220.4	379.6		390	45
02:05		222.8	381.2		390	45
02:10		224.8	382.9		390	45
02:15		226.9	384.6		390	45
02:20		229.3	386.1		390	45
02:25		231.6	387.2		390	45
02:30		234.0	388.8		390	44
02:35		236.2	390.0		390	45
02:40		238.4	391.1		390	43
02:45		240.7	392.5		390	39
02:50		242.9	393.3		390	36
02:55		245.2	393.2		390	34
03:00		247.4	393.1		390	33
03:05		249.3	393.1		390	30
03:10		251.4	392.9		390	29
03:15		253.4	392.4		390	28
03:20		255.4	392.2		390	26
03:25		257.2	391.6		390	26
03:30		259.1	390.9		390	26
03:35		260.9	390.3		390	27
03:40		262.6	389.8		390	28
03:45		264.3	389.5		390	28
03:50		266.0	389.4		390	28
03:55		267.7	389.1		390	30
04:00		269.4	389.0		390	30
04:05		270.9	389.2		390	30
04:10		272.5	389.5		390	30
04:15		274.0	390.0		390	30
04:20		275.6	390.4		390	29
04:25		277.1	390.3		390	29
04:30		278.6	390.5		390	28
04:35		280.2	390.7		390	28
04:40		281.6	390.7		390	27
04:45		283.1	390.4		390	27
04:50		284.5	390.8		390	26
04:55		286.0	391.3		390	24
05:00		287.3	391.3		390	23
05:05		288.7	391.1		390	23
05:10		289.9	391.1		390	22
05:15		291.2	391.2		390	21
05:20		292.4	391.0		390	21
05:25		293.6	390.9		390	20
05:30		294.8	390.4		390	21
05:35		295.9	389.6		428	25
05:40		296.9	387.7		428	34
05:45		297.9	386.8		428	43
05:50		299.2	388.2		428	47
05:55		300.5	390.8		428	50
06:00		301.9	393.8		428	49
06:05		303.2	397.6		428	49
06:10		304.7	400.5		428	50
06:15		305.9	403.0		428	49
06:20		307.4	405.4		428	50
06:25		308.9	407.3		428	49
06:30		310.3	409.2		428	49
06:35		311.9	410.9		428	50
06:40		313.3	412.7		428	49
06:45		314.8	414.4		428	50
06:50		316.2	415.6		428	50
06:55		317.6	416.9		428	50
07:00		319.3	418.3		428	50
07:05		320.8	419.5		428	50
07:10		322.3	420.9		428	50
07:15		323.8	422.0		428	50
07:20		325.3	422.9		428	50
07:25		326.7	423.8		428	50
07:30		328.3	424.8		428	50
07:35		329.7	426.1		428	50
07:40		331.1	427.0		428	50
07:45		332.6	428.3		428	49
07:50		334.2	429.8		428	46
07:55		335.6	430.7		428	43
08:00		337.3	430.9		428	41
08:05		338.6	430.6		428	40
08:10		340.0	430.4		455	50
08:15		341.5	431.3		455	50
08:20		342.7	434.0		455	50
08:25		344.0	436.5		455	50
08:30		345.4	439.0		455	50
08:35		346.9	440.8		455	50
08:40		348.4	442.6		455	50
08:45		349.9	443.9		455	50
08:50		351.3	445.5		455	50
08:55		352.9	446.6		455	50
09:00		354.6	447.8		455	50
09:05		356.2	449.4		455	50
09:10		357.9	450.7		455	49
09:15		359.4	451.6		455	49
09:20		361.2	452.6		455	49
09:25		363.0	453.4		455	49
09:30		364.5	454.4		455	48
09:35		366.3	455.4		455	46
09:40		368.0	456.1		455	45
09:45		369.7	456.3		455	44
09:50		371.4	456.5		455	42
09:55		373.1	456.7		455	41
10:00		374.7	456.8		455	40
10:05		376.4	457.0		455	38
10:10		378.0	456.8		455	37
10:15		379.7	456.7		455	36
10:20		381.4	456.5		460	46
10:25		383.0	457.0		460	47
10:30		384.6	457.5		460	49
10:35		386.3	458.1		460	49
10:40		387.7	458.7		460	49
10:45		389.2	459.2		460	49
10:50		390.7	459.7		460	49
10:55		392.2	460.3		460	48
11:00		393.4	461.0		460	46
11:05		394.6	462.0		460	43
11:10		395.8	462.4		460	41
11:15		397.0	462.7		460	39
11:20		398.2	463.3		460	36
11:25		399.4	463.4		460	33
11:30		400.5	463.5		460	31
11:35		401.7	463.4		460	28
11:40		403.0	463.3		460	27
11:45		404.3	463.0		460	25
11:50		405.7	462.6		460	23
11:55		407.1	462.4		460	22
12:00		408.5	462.3		460	20
12:05		409.9	462.0		460	19
12:10		411.1	461.6		460	19
12:15		412.6	461.3		460	18
12:20		414.0	461.0		460	18
12:25		415.5	461.0		460	17
12:30		416.9	461.0		460	16
12:35		418.3	461.1		460	15
12:40		419.9	461.1		460	14
12:45		421.4	461.2		460	14
12:50		422.9	461.2		460	14
12:55		424.6	461.0		460	14
13:00		426.0	460.7		460	14
13:05		427.6	460.6		460	14
13:10		429.1	460.4		460	14
13:15		430.7	460.0		200	14
13:20		431.0	452.6		200	14
