Date:2015.06.22	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		351.0	425.5		200	32
00:05		310.7	406.4		200	32
00:10		278.2	392.8		200	32
00:15		255.1	382.8		200	32
00:20		237.7	375.9		200	32
00:25		225.1	370.8		200	32
00:30		215.4	366.8		200	32
00:35		209.0	364.2		200	32
00:40		204.9	362.5		200	32
00:45		202.0	361.5		200	32
00:50		200.5	360.7		200	32
00:55		199.6	360.3		200	32
01:00		199.7	360.6		200	32
01:05		200.3	360.5		390	32
01:10		201.4	361.9		390	29
01:15		202.7	364.4		390	26
01:20		204.3	366.3		390	25
01:25		206.0	367.8		390	23
01:30		207.9	368.7		390	22
01:35		209.8	369.4		390	22
01:40		211.5	370.0		390	23
01:45		213.4	370.3		390	25
01:50		215.2	370.3		390	27
01:55		217.1	370.6		390	30
02:00		219.0	370.9		390	34
02:05		221.0	371.5		390	37
02:10		222.8	372.7		390	40
02:15		224.8	373.9		390	43
02:20		226.8	375.7		390	45
02:25		228.7	377.7		390	45
02:30		230.5	379.3		390	47
02:35		232.5	381.5		390	47
02:40		234.6	383.5		390	46
02:45		236.6	385.0		390	47
02:50		238.7	386.2		390	48
02:55		240.8	387.3		390	48
03:00		242.8	388.6		390	49
03:05		245.0	390.3		390	48
03:10		247.0	391.4		390	45
03:15		249.1	392.2		390	43
03:20		251.0	392.6		390	41
03:25		252.9	392.7		390	39
03:30		254.9	392.8		390	37
03:35		256.8	393.0		390	35
03:40		258.6	392.7		390	33
03:45		260.4	392.3		390	32
03:50		262.3	391.6		390	32
03:55		264.0	390.8		390	33
04:00		265.8	390.3		390	33
04:05		267.4	389.8		390	34
04:10		269.0	390.0		390	33
04:15		270.6	390.3		390	32
04:20		272.1	390.2		390	33
04:25		273.6	390.4		390	32
04:30		275.2	390.8		390	30
04:35		276.6	391.1		390	29
04:40		277.9	391.0		390	29
04:45		279.4	391.0		390	28
04:50		280.8	391.4		390	26
04:55		282.3	391.3		390	26
05:00		283.5	391.6		390	24
05:05		284.8	391.8		390	23
05:10		286.0	391.9		390	21
05:15		287.2	391.6		390	21
05:20		288.3	391.3		390	20
05:25		289.6	391.0		390	20
05:30		290.7	390.4		390	20
05:35		291.8	390.0		390	21
05:40		292.9	389.5		390	22
05:45		293.9	389.3		390	23
05:50		295.0	389.3		428	23
05:55		295.9	388.7		428	28
06:00		297.0	387.7		428	36
06:05		298.1	387.6		428	43
06:10		299.2	388.9		428	48
06:15		300.3	391.2		428	49
06:20		301.6	394.0		428	50
06:25		302.9	396.4		428	50
06:30		304.2	398.7		428	49
06:35		305.5	401.3		428	50
06:40		306.8	403.4		428	50
06:45		308.4	405.2		428	50
06:50		309.7	406.6		428	50
06:55		311.2	408.1		428	50
07:00		312.6	409.4		428	50
07:05		314.0	411.2		428	50
07:10		315.5	412.9		428	50
07:15		316.9	413.9		428	50
07:20		318.4	414.9		428	50
07:25		319.9	416.4		428	50
07:30		321.4	417.6		428	50
07:35		322.9	419.2		428	50
07:40		324.4	421.0		428	50
07:45		325.8	422.4		428	50
07:50		327.3	423.8		428	50
07:55		328.7	424.4		428	50
08:00		330.1	425.0		428	50
08:05		331.7	426.3		428	49
08:10		333.0	427.5		428	48
08:15		334.5	428.6		428	46
08:20		335.9	429.4		428	44
08:25		337.5	430.0		428	42
08:30		338.9	430.0		428	41
08:35		340.4	430.1		455	50
08:40		341.6	430.9		455	50
08:45		342.7	433.3		455	50
08:50		344.1	435.7		455	50
08:55		345.5	437.7		455	50
09:00		347.2	439.5		455	50
09:05		348.6	441.2		455	50
09:10		350.2	442.7		455	50
09:15		351.7	444.2		455	50
09:20		353.3	445.4		455	50
09:25		354.8	447.1		455	50
09:30		356.4	448.8		455	50
09:35		358.2	450.1		455	50
09:40		359.8	450.7		455	50
09:45		361.6	451.8		455	49
09:50		363.4	452.9		455	49
09:55		365.0	453.5		455	49
10:00		366.7	454.7		455	48
10:05		368.4	455.9		455	46
10:10		370.1	456.5		455	44
10:15		371.9	457.0		455	42
10:20		373.8	457.3		455	40
10:25		375.6	457.3		455	39
10:30		377.2	457.3		455	37
10:35		378.8	457.1		455	36
10:40		380.6	456.9		460	44
10:45		382.3	457.0		460	46
10:50		384.1	457.7		460	46
10:55		385.8	458.1		460	48
11:00		387.5	458.4		460	48
11:05		389.1	458.8		460	49
11:10		390.7	459.2		460	49
11:15		392.2	459.8		460	48
11:20		393.6	460.5		460	47
11:25		394.9	461.1		460	45
11:30		396.2	461.9		460	43
11:35		397.6	462.6		460	40
11:40		398.8	463.1		460	37
11:45		400.1	463.4		460	34
11:50		401.2	463.5		460	32
11:55		402.6	463.5		460	29
12:00		403.9	463.6		460	27
12:05		405.1	463.6		460	24
12:10		406.5	463.3		460	22
12:15		407.7	463.0		460	21
12:20		408.9	462.8		460	19
12:25		410.2	462.5		460	17
12:30		411.6	462.4		460	16
12:35		412.9	462.0		460	15
12:40		414.2	461.8		460	14
12:45		415.7	461.3		460	14
12:50		417.0	460.8		460	14
12:55		418.3	460.5		460	14
13:00		419.5	460.3		460	14
13:05		420.8	460.2		460	14
13:10		422.1	460.1		460	14
13:15		423.6	460.0		460	14
13:20		424.9	460.2		460	14
13:25		426.4	460.1		460	14
13:30		427.7	460.2		460	14
13:35		429.1	460.2		460	14
13:40		430.4	460.3		200	14
13:45		431.4	456.6		200	14
