Date:2015.06.15	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		325.1	398.5		200	32
00:05		286.2	377.8		200	32
00:10		256.7	361.6		200	32
00:15		235.1	348.4		200	32
00:20		218.7	340.7		200	32
00:25		207.3	337.1		200	32
00:30		198.7	335.1		200	32
00:35		192.8	333.7		200	32
00:40		188.9	332.7		200	32
00:45		186.7	332.0		200	32
00:50		185.8	331.5		200	32
00:55		185.5	331.1		200	32
01:00		186.1	331.2		390	32
01:05		187.0	333.7		390	27
01:10		188.3	336.7		390	23
01:15		189.7	338.8		390	20
01:20		191.5	340.3		390	18
01:25		193.5	340.9		390	17
01:30		195.5	341.0		390	17
01:35		197.7	340.7		390	19
01:40		199.6	340.6		390	22
01:45		201.5	340.6		390	25
01:50		203.5	340.9		390	28
01:55		205.7	341.8		390	31
02:00		207.7	342.7		390	34
02:05		209.8	343.6		390	38
02:10		212.0	345.1		390	40
02:15		214.0	347.1		390	41
02:20		216.0	348.9		390	42
02:25		218.1	350.8		390	43
02:30		220.3	352.6		390	43
02:35		222.5	354.4		390	43
02:40		224.7	356.2		390	43
02:45		226.8	358.0		390	43
02:50		229.0	359.2		390	43
02:55		231.1	360.2		390	43
03:00		233.1	361.4		390	43
03:05		235.3	363.0		390	43
03:10		237.3	364.5		390	42
03:15		239.2	365.5		390	43
03:20		241.3	366.6		390	43
03:25		243.4	367.6		390	44
03:30		245.2	368.5		390	45
03:35		247.2	369.2		390	46
03:40		249.2	370.3		390	47
03:45		251.3	371.5		390	48
03:50		253.3	372.6		390	50
03:55		255.4	373.7		390	50
04:00		257.3	375.0		390	50
04:05		259.3	376.0		390	50
04:10		261.4	377.3		390	50
04:15		263.5	378.8		390	49
04:20		265.5	380.5		390	50
04:25		267.7	381.9		390	49
04:30		269.7	383.1		390	50
04:35		271.5	384.2		390	50
04:40		273.5	385.5		390	50
04:45		275.5	387.0		390	49
04:50		277.5	388.6		390	50
04:55		279.3	389.8		390	49
05:00		281.2	391.3		390	46
05:05		283.1	392.0		390	44
05:10		285.1	392.3		390	43
05:15		286.8	392.9		390	39
05:20		288.5	393.1		390	37
05:25		290.3	393.1		390	35
05:30		292.1	393.0		390	33
05:35		293.7	392.7		390	32
05:40		295.2	392.4		428	31
05:45		296.6	391.4		428	35
05:50		298.0	390.4		428	41
05:55		299.5	390.2		428	46
06:00		300.8	391.4		428	49
06:05		302.2	393.7		428	49
06:10		303.9	396.1		428	50
06:15		305.6	397.8		428	50
06:20		307.1	399.8		428	50
06:25		308.5	401.8		428	50
06:30		310.1	403.1		428	50
06:35		311.6	404.6		428	50
06:40		313.2	405.7		428	50
06:45		314.8	406.9		428	50
06:50		316.4	408.3		428	50
06:55		317.7	409.8		428	50
07:00		319.3	411.2		428	50
07:05		320.9	412.6		428	50
07:10		322.3	414.1		428	50
07:15		323.9	414.9		428	50
07:20		325.5	415.9		428	50
07:25		327.0	416.9		428	50
07:30		328.4	418.5		428	50
07:35		330.0	419.6		428	50
07:40		331.5	420.4		428	50
07:45		333.1	420.9		428	50
07:50		334.7	421.4		428	50
07:55		336.4	422.0		428	50
08:00		337.9	423.1		428	50
08:05		339.3	424.9		428	50
08:10		340.8	426.3		455	50
08:15		342.2	428.1		455	50
08:20		343.7	429.8		455	50
08:25		345.3	431.6		455	50
08:30		346.7	433.0		455	50
08:35		348.1	434.5		455	50
08:40		349.7	435.6		455	50
08:45		351.4	436.7		455	50
08:50		353.1	437.8		455	50
08:55		354.6	438.8		455	50
09:00		356.2	439.6		455	50
09:05		358.0	440.7		455	50
09:10		359.7	441.9		455	50
09:15		361.3	442.7		455	50
09:20		362.7	444.0		455	50
09:25		364.6	445.1		455	50
09:30		366.3	446.1		455	50
09:35		368.0	446.7		455	50
09:40		369.8	447.4		455	50
09:45		371.5	448.0		455	50
09:50		373.5	448.5		455	50
09:55		375.3	449.1		455	50
10:00		377.3	449.5		455	50
10:05		379.2	449.9		455	50
10:10		381.0	450.3		460	50
10:15		382.6	450.1		460	50
10:20		384.1	450.2		460	50
10:25		385.6	450.2		460	50
10:30		387.0	450.4		460	50
10:35		388.3	450.9		460	50
10:40		389.5	451.5		460	50
10:45		390.9	452.3		460	50
10:50		392.0	453.1		460	50
10:55		393.2	453.9		460	50
11:00		394.5	454.9		460	50
11:05		395.8	455.9		460	50
11:10		397.3	457.0		460	50
11:15		398.7	458.0		460	49
11:20		400.2	459.2		460	48
11:25		401.9	460.5		460	46
11:30		403.6	461.5		460	44
11:35		405.4	462.2		460	42
11:40		407.4	462.7		460	39
11:45		409.3	463.2		460	36
11:50		411.4	463.6		460	33
11:55		413.5	464.1		460	30
12:00		415.6	464.4		460	26
12:05		417.7	464.7		460	22
12:10		419.9	464.9		460	19
12:15		422.1	464.8		460	15
12:20		424.5	464.7		460	14
12:25		426.7	464.4		460	14
12:30		429.1	464.2		460	14
12:35		431.3	463.4		200	14
12:40		432.2	456.0		200	14
