Date:2016.08.06	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		344.5	413.3		300	50
00:05		302.6	397.4		300	50
00:10		270.3	386.8		300	50
00:15		244.0	380.3		300	50
00:20		223.4	375.6		300	50
00:25		207.6	371.8		300	50
00:30		195.5	368.5		300	50
00:35		186.3	366.1		300	50
00:40		179.6	364.8		300	50
00:45		175.0	364.0		300	50
00:50		171.7	363.7		300	50
00:55		169.8	363.9		300	50
01:00		169.0	364.6		300	50
01:05		168.8	365.2		300	50
01:10		168.9	366.4		375	50
01:15		169.7	367.4		375	50
01:20		170.7	368.6		375	50
01:25		172.1	369.4		375	50
01:30		174.0	370.6		375	50
01:35		175.8	372.2		375	50
01:40		177.9	373.7		375	50
01:45		180.2	374.9		375	50
01:50		182.5	375.7		375	50
01:55		184.9	376.0		375	50
02:00		187.1	376.5		375	50
02:05		189.6	376.2		375	50
02:10		192.0	376.3		375	50
02:15		194.3	376.5		375	50
02:20		196.7	376.1		375	50
02:25		199.0	376.0		375	50
02:30		201.3	375.8		375	50
02:35		203.5	376.4		375	50
02:40		205.7	376.5		375	50
02:45		207.8	376.5		375	50
02:50		209.9	376.0		375	50
02:55		212.1	375.2		375	50
03:00		214.2	374.9		375	50
03:05		216.3	375.2		375	50
03:10		218.3	375.3		375	50
03:15		220.2	375.2		375	50
03:20		222.1	375.1		375	50
03:25		224.1	375.3		375	50
03:30		226.1	375.2		375	50
03:35		227.8	375.3		375	50
03:40		229.7	375.8		375	50
03:45		231.4	375.5		375	50
03:50		233.2	375.3		375	50
03:55		235.1	375.2		375	50
04:00		236.8	374.6		375	50
04:05		238.4	374.7		375	50
04:10		240.1	374.8		375	50
04:15		241.9	375.2		375	50
04:20		243.6	375.5		375	50
04:25		245.1	375.7		375	50
04:30		246.8	375.8		375	50
04:35		248.3	375.8		375	50
04:40		250.0	375.7		375	50
04:45		251.4	375.5		375	50
04:50		252.7	375.3		375	50
04:55		254.1	375.1		375	50
05:00		255.6	374.9		375	50
05:05		257.1	374.9		375	50
05:10		258.4	374.9		375	50
05:15		259.8	374.8		375	50
05:20		261.2	375.1		375	50
05:25		262.6	375.7		375	50
05:30		263.9	376.0		375	50
05:35		265.3	376.1		375	50
05:40		266.6	375.9		375	50
05:45		268.0	375.8		375	50
05:50		269.1	375.7		375	50
05:55		270.4	375.6		375	50
06:00		271.6	375.4		375	50
06:05		272.7	375.3		375	50
06:10		274.0	375.1		375	50
06:15		275.2	374.9		375	50
06:20		276.3	374.7		375	50
06:25		277.4	374.7		375	50
06:30		278.5	374.9		375	50
06:35		279.6	375.2		375	50
06:40		280.6	375.6		375	50
06:45		281.7	375.3		375	50
06:50		282.8	375.1		375	50
06:55		283.9	375.1		375	50
07:00		284.9	375.2		375	50
07:05		285.9	375.4		375	50
07:10		286.9	375.5		375	50
07:15		287.8	375.4		375	50
07:20		288.8	375.1		375	50
07:25		289.7	374.7		375	50
07:30		290.5	374.5		375	50
07:35		291.4	374.7		375	50
07:40		292.4	374.8		375	50
07:45		293.2	375.1		375	50
07:50		294.1	375.3		375	50
07:55		295.0	375.4		385	50
08:00		295.8	375.6		385	50
08:05		296.7	377.8		385	50
08:10		297.5	380.8		385	50
08:15		298.5	384.0		385	50
08:20		299.5	386.3		385	50
08:25		300.5	387.8		385	50
08:30		301.7	388.9		385	50
08:35		302.8	389.0		385	50
08:40		303.9	389.0		385	50
08:45		304.9	388.5		385	50
08:50		305.8	387.8		385	50
08:55		306.7	387.1		385	50
09:00		307.6	386.4		385	50
09:05		308.6	385.7		385	50
09:10		309.4	385.0		385	50
09:15		310.3	384.5		385	50
09:20		311.2	384.0		385	50
09:25		312.1	383.7		385	50
09:30		313.0	384.0		385	50
09:35		313.9	384.4		385	50
09:40		314.8	384.9		385	50
09:45		315.5	385.2		385	50
09:50		316.5	385.3		385	50
09:55		317.3	385.4		385	50
10:00		318.2	385.7		385	50
10:05		319.0	385.9		385	50
10:10		319.8	386.0		385	50
10:15		320.6	385.9		385	50
