Date:2015.06.15	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		292.3	343.6		200	32
00:05		256.3	324.6		200	32
00:10		228.4	309.8		200	32
00:15		206.1	298.0		200	32
00:20		189.6	288.9		200	32
00:25		177.5	281.6		200	32
00:30		168.0	276.3		200	32
00:35		161.3	272.8		200	32
00:40		156.4	269.9		200	32
00:45		153.2	267.7		200	32
00:50		151.1	266.2		200	32
00:55		150.1	265.1		200	32
01:00		150.0	264.5		390	32
01:05		150.2	264.1		390	36
01:10		150.9	264.4		390	39
01:15		152.0	265.1		390	42
01:20		153.3	266.5		390	44
01:25		155.0	268.3		390	45
01:30		156.8	270.2		390	45
01:35		158.7	272.7		390	44
01:40		160.8	274.9		390	44
01:45		162.8	276.8		390	42
01:50		165.0	278.9		390	40
01:55		167.2	280.5		390	39
02:00		169.5	281.5		390	39
02:05		171.7	282.8		390	37
02:10		173.9	283.8		390	37
02:15		176.2	284.7		390	37
02:20		178.2	285.7		390	37
02:25		180.4	286.7		390	37
02:30		182.4	287.7		390	37
02:35		184.4	288.5		390	39
02:40		186.5	289.1		390	40
02:45		188.5	290.5		390	40
02:50		190.6	291.8		390	40
02:55		192.4	293.1		390	41
03:00		194.6	294.7		390	41
03:05		196.5	296.1		390	41
03:10		198.5	297.5		390	41
03:15		200.4	298.6		390	42
03:20		202.2	299.7		390	42
03:25		204.2	300.9		390	42
03:30		206.2	302.3		390	42
03:35		208.0	303.9		390	42
03:40		209.7	305.1		390	42
03:45		211.7	306.5		390	42
03:50		213.4	307.9		390	42
03:55		215.3	309.3		390	41
04:00		217.2	310.4		390	41
04:05		218.9	311.3		390	42
04:10		220.6	312.3		390	43
04:15		222.2	313.4		390	43
04:20		224.0	314.7		390	44
04:25		225.8	315.9		390	44
04:30		227.6	317.1		390	44
04:35		229.4	318.4		390	45
04:40		231.3	319.3		390	46
04:45		232.9	320.4		390	47
04:50		234.7	322.3		390	46
04:55		236.4	323.8		390	46
05:00		238.2	325.4		390	45
05:05		239.8	326.6		390	46
05:10		241.5	327.6		390	46
05:15		243.3	328.7		390	46
05:20		245.1	329.8		390	47
05:25		246.7	331.0		390	48
05:30		248.3	332.1		390	48
05:35		250.1	333.4		390	49
05:40		251.8	334.8		390	49
05:45		253.5	336.6		390	48
05:50		255.2	338.2		390	47
05:55		256.9	339.4		390	47
06:00		258.5	340.5		390	48
06:05		260.2	341.7		390	47
06:10		261.9	343.1		390	47
06:15		263.4	344.3		390	47
06:20		264.9	345.5		390	47
06:25		266.5	346.9		390	46
06:30		268.1	348.1		390	46
06:35		269.8	349.4		390	46
06:40		271.4	350.5		390	46
06:45		273.0	351.7		390	46
06:50		274.5	352.6		390	47
