Date:2014.01.27	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		360.0	416.9		300	50
00:05		329.9	412.9		300	50
00:10		299.8	412.5		300	50
00:15		271.7	411.1		300	50
00:20		248.4	407.9		300	50
00:25		228.9	402.8		300	50
00:30		212.9	396.5		300	50
00:35		200.1	388.9		300	50
00:40		190.8	382.9		300	50
00:45		184.5	378.2		300	50
00:50		180.2	374.7		300	50
00:55		177.3	372.2		300	50
01:00		175.6	370.0		300	50
01:05		174.9	368.7		300	50
01:10		175.2	367.5		300	50
01:15		175.7	366.2		420	14
01:20		182.3	366.5		420	14
01:25		190.9	366.5		420	14
01:30		197.9	365.2		420	14
01:35		203.6	363.4		420	14
01:40		209.3	361.6		420	14
01:45		214.4	359.9		420	14
01:50		218.8	358.6		420	14
01:55		224.8	359.3		420	14
02:00		231.7	358.4		420	14
02:05		237.4	359.8		420	14
02:10		242.3	361.6		420	14
02:15		246.9	365.0		420	14
02:20		251.0	368.3		420	14
02:25		259.8	372.1		420	14
02:30		270.5	375.2		420	14
02:35		280.5	377.8		420	14
02:40		289.3	380.1		420	14
02:45		297.0	381.9		420	14
02:50		303.7	383.5		420	14
02:55		309.8	384.9		420	14
03:00		315.6	386.2		420	14
03:05		319.8	387.3		420	14
03:10		323.6	388.0		420	14
03:15		327.3	388.6		420	14
03:20		330.4	389.3		420	14
03:25		333.3	389.6		420	14
03:30		335.5	389.9		420	14
03:35		337.2	389.9		420	14
03:40		338.5	389.8		420	14
03:45		339.8	389.6		420	14
03:50		340.8	389.4		420	14
03:55		342.0	389.1		420	14
04:00		343.1	388.9		420	14
04:05		344.0	388.5		420	14
04:10		344.5	387.9		420	14
04:15		345.4	387.7		420	14
04:20		346.1	387.5		420	14
