Date:2015.06.22	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		306.0	406.5		200	32
00:05		275.2	393.0		200	32
00:10		252.7	383.2		200	32
00:15		236.0	375.1		200	32
00:20		223.7	368.3		200	32
00:25		214.7	362.9		200	32
00:30		208.6	358.8		200	32
00:35		204.3	356.0		200	32
00:40		201.7	354.8		200	32
00:45		200.5	355.3		200	32
00:50		200.1	356.2		200	32
00:55		200.2	356.7		200	32
01:00		201.0	357.7		390	32
01:05		202.3	360.5		390	32
01:10		203.6	363.3		390	32
01:15		204.9	364.9		390	32
01:20		206.5	365.7		390	32
01:25		208.4	366.2		390	32
01:30		210.2	365.9		390	32
01:35		212.1	366.1		390	32
01:40		214.0	366.7		390	32
01:45		215.8	367.1		390	32
01:50		217.6	367.7		390	32
01:55		219.4	368.5		390	32
02:00		221.4	369.7		390	32
02:05		223.3	371.1		390	32
02:10		225.2	372.6		390	32
02:15		227.2	374.2		390	32
02:20		229.1	375.8		390	32
02:25		231.0	376.9		390	32
02:30		232.9	378.2		390	32
02:35		234.9	379.7		390	32
02:40		236.9	381.2		390	32
02:45		238.9	382.9		390	32
02:50		241.0	384.5		390	32
02:55		242.9	385.8		390	32
03:00		244.9	387.4		390	32
03:05		246.8	388.8		390	32
03:10		248.8	390.5		390	32
03:15		250.7	391.8		390	32
03:20		252.6	392.5		390	32
03:25		254.7	392.9		390	32
03:30		256.5	392.7		390	32
03:35		258.4	392.3		390	32
03:40		260.3	392.0		390	32
03:45		262.1	391.6		390	32
03:50		263.8	391.3		390	32
03:55		265.5	391.4		390	32
04:00		267.2	391.5		390	32
04:05		268.9	391.2		390	32
04:10		270.5	390.5		390	32
04:15		272.0	390.6		390	32
04:20		273.5	390.9		390	32
04:25		275.1	391.5		390	32
04:30		276.6	392.1		390	32
04:35		278.0	392.1		390	32
04:40		279.5	391.9		390	32
04:45		280.8	391.6		390	32
04:50		282.2	391.4		390	32
04:55		283.4	391.0		390	32
05:00		284.6	390.4		390	32
05:05		285.9	389.9		390	32
05:10		287.0	389.7		390	32
05:15		288.3	389.7		390	32
05:20		289.5	389.9		390	32
05:25		290.6	390.0		390	32
05:30		291.6	390.1		390	32
05:35		292.8	390.0		390	32
05:40		293.8	389.8		390	32
05:45		294.8	390.1		390	32
05:50		295.7	389.9		428	32
05:55		296.8	389.4		428	32
06:00		297.8	389.4		428	32
06:05		298.9	389.9		428	32
06:10		300.1	390.8		428	32
06:15		301.2	392.6		428	32
06:20		302.3	395.5		428	32
06:25		303.6	398.5		428	32
06:30		304.9	401.2		428	32
06:35		306.2	403.7		428	32
06:40		307.7	405.5		428	32
06:45		309.2	407.3		428	32
06:50		310.7	409.0		428	32
06:55		312.1	410.7		428	32
07:00		313.7	412.1		428	32
07:05		315.1	413.3		428	32
07:10		316.5	414.9		428	32
07:15		317.8	416.2		428	32
07:20		319.3	417.3		428	32
07:25		320.7	418.5		428	32
07:30		322.1	419.9		428	32
07:35		323.8	420.6		428	32
07:40		325.2	421.9		428	32
07:45		326.7	423.1		428	32
07:50		328.2	424.6		428	32
07:55		329.5	426.3		428	32
08:00		331.0	427.3		428	32
08:05		332.4	428.0		428	32
08:10		333.7	429.0		428	32
08:15		335.3	429.7		428	32
08:20		336.7	429.9		428	32
08:25		338.2	429.5		428	32
08:30		339.5	429.3		428	32
08:35		340.9	430.0		455	32
08:40		342.1	432.2		455	32
08:45		343.5	434.3		455	32
08:50		344.8	436.3		455	32
08:55		346.3	438.3		455	32
09:00		347.7	440.1		455	32
09:05		349.3	441.9		455	32
09:10		350.8	443.5		455	32
09:15		352.4	444.8		455	32
09:20		353.9	446.1		455	32
09:25		355.6	447.5		455	32
09:30		357.1	448.5		455	32
09:35		358.9	449.4		455	32
09:40		360.7	450.5		455	32
09:45		362.3	451.8		455	32
09:50		364.0	452.9		455	32
09:55		365.7	453.8		455	32
10:00		367.4	455.0		455	32
10:05		369.1	455.6		455	32
10:10		371.0	456.5		455	32
10:15		372.6	457.1		455	32
10:20		374.4	457.3		455	32
10:25		376.2	457.3		455	32
10:30		377.9	457.3		455	32
10:35		379.6	457.2		455	32
10:40		381.4	456.9		460	32
10:45		383.1	457.4		460	32
10:50		384.7	457.9		460	32
10:55		386.3	458.3		460	32
11:00		388.1	458.8		460	32
11:05		389.7	459.1		460	32
11:10		391.3	459.8		460	32
11:15		392.7	460.5		460	32
11:20		394.1	461.1		460	32
11:25		395.6	461.6		460	32
11:30		396.9	462.2		460	32
11:35		398.2	462.5		460	32
11:40		399.5	463.0		460	32
11:45		400.5	463.3		460	32
11:50		401.7	463.5		460	32
11:55		403.0	463.4		460	32
12:00		404.1	463.3		460	32
12:05		405.3	463.3		460	32
12:10		406.7	463.1		460	32
12:15		408.0	462.8		460	32
12:20		409.3	462.4		460	32
12:25		410.6	462.4		460	32
12:30		412.0	461.9		460	32
12:35		413.3	461.5		460	32
12:40		414.6	461.3		460	32
12:45		415.8	460.9		460	32
12:50		417.1	460.7		460	32
12:55		418.3	460.6		460	32
13:00		419.7	460.3		460	32
13:05		421.0	460.2		460	32
13:10		422.2	460.4		460	32
13:15		423.8	460.4		460	32
13:20		425.2	460.3		460	32
13:25		426.5	460.3		460	32
13:30		428.0	460.2		460	32
13:35		429.4	460.2		460	32
13:40		430.8	459.9		200	14
13:45		430.9	455.2		200	14
13:50		428.8	451.3		200	14
