Date,Time,Pointer,Enviro Temp,Bean Temp,Enviro SP,Ramp Rate,CoolingFan,BeanDrop,Power,Drum,Stirflex,Roast Fan,IdleTemp,DrumReference,StirflexReference,RoasterReference,Drum,LoLimitPower,HiLimitPower,HeatPower
2014/02/14,10:29:20,00001,069.1,  69.5,150.0 F,  0.0,Off,Off, 14.00 %,    0 RPM,    0 RPM,    0 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM, 14.50%, 50.00%, 14.50%
2014/02/14,10:29:25,00001,069.1,  69.4,150.0 F,  0.0,Off,Off, 14.00 %,    0 RPM,    0 RPM,    0 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM, 14.50%, 50.00%, 14.50%
2014/02/14,10:29:30,00001,069.1,  69.5,  0.0 F,  0.0,Off,Off, 16.50 %,  507 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM, 14.50%, 50.00%, 16.50%
2014/02/14,10:29:35,00001,069.1,  69.6,  0.0 F,  0.0,Off,Off, 16.50 %, 1209 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/02/14,10:29:40,00001,069.2,  69.7,  0.0 F,  0.0,Off,Off, 16.50 %, 1780 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/02/14,10:29:45,00001,069.3,  69.8,  0.0 F,  0.0,Off,Off, 16.50 %, 1780 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/02/14,10:29:50,00001,069.4,  69.8,  0.0 F,  0.0,Off,Off, 16.50 %, 1780 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/02/14,10:29:55,00001,069.6,  70.0,  0.0 F,  0.0,Off,Off, 16.50 %, 1781 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/02/14,10:30:00,00001,069.6,  70.0,  0.0 F,  0.0,Off,Off, 16.50 %, 1781 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/02/14,10:30:05,00001,069.7,  70.0,  0.0 F,  0.0,Off,Off, 16.50 %, 1781 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/02/14,10:30:10,00001,069.7,  70.0,  0.0 F,  0.0,Off,Off, 16.50 %, 1781 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
