Date:2015.06.22	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		310.7	406.4		200	32
00:05		278.2	392.8		200	32
00:10		255.1	382.8		200	32
00:15		237.7	375.9		200	32
00:20		225.1	370.8		200	32
00:25		215.4	366.8		200	32
00:30		209.0	364.2		200	32
00:35		204.9	362.5		200	32
00:40		202.0	361.5		200	32
00:45		200.5	360.7		200	32
00:50		199.6	360.3		200	32
00:55		199.7	360.6		200	32
01:00		200.3	360.5		390	32
01:05		201.4	361.9		390	32
01:10		202.7	364.4		390	32
01:15		204.3	366.3		390	32
01:20		206.0	367.8		390	32
01:25		207.9	368.7		390	32
01:30		209.8	369.4		390	32
01:35		211.5	370.0		390	32
01:40		213.4	370.3		390	32
01:45		215.2	370.3		390	32
01:50		217.1	370.6		390	32
01:55		219.0	370.9		390	32
02:00		221.0	371.5		390	32
02:05		222.8	372.7		390	32
02:10		224.8	373.9		390	32
02:15		226.8	375.7		390	32
02:20		228.7	377.7		390	32
02:25		230.5	379.3		390	32
02:30		232.5	381.5		390	32
02:35		234.6	383.5		390	32
02:40		236.6	385.0		390	32
02:45		238.7	386.2		390	32
02:50		240.8	387.3		390	32
02:55		242.8	388.6		390	32
03:00		245.0	390.3		390	32
03:05		247.0	391.4		390	32
03:10		249.1	392.2		390	32
03:15		251.0	392.6		390	32
03:20		252.9	392.7		390	32
03:25		254.9	392.8		390	32
03:30		256.8	393.0		390	32
03:35		258.6	392.7		390	32
03:40		260.4	392.3		390	32
03:45		262.3	391.6		390	32
03:50		264.0	390.8		390	32
03:55		265.8	390.3		390	32
04:00		267.4	389.8		390	32
04:05		269.0	390.0		390	32
04:10		270.6	390.3		390	32
04:15		272.1	390.2		390	32
04:20		273.6	390.4		390	32
04:25		275.2	390.8		390	32
04:30		276.6	391.1		390	32
04:35		277.9	391.0		390	32
04:40		279.4	391.0		390	32
04:45		280.8	391.4		390	32
04:50		282.3	391.3		390	32
04:55		283.5	391.6		390	32
05:00		284.8	391.8		390	32
05:05		286.0	391.9		390	32
05:10		287.2	391.6		390	32
05:15		288.3	391.3		390	32
05:20		289.6	391.0		390	32
05:25		290.7	390.4		390	32
05:30		291.8	390.0		390	32
05:35		292.9	389.5		390	32
05:40		293.9	389.3		390	32
05:45		295.0	389.3		428	32
05:50		295.9	388.7		428	32
05:55		297.0	387.7		428	32
06:00		298.1	387.6		428	32
06:05		299.2	388.9		428	32
06:10		300.3	391.2		428	32
06:15		301.6	394.0		428	32
06:20		302.9	396.4		428	32
06:25		304.2	398.7		428	32
06:30		305.5	401.3		428	32
06:35		306.8	403.4		428	32
06:40		308.4	405.2		428	32
06:45		309.7	406.6		428	32
06:50		311.2	408.1		428	32
06:55		312.6	409.4		428	32
07:00		314.0	411.2		428	32
07:05		315.5	412.9		428	32
07:10		316.9	413.9		428	32
07:15		318.4	414.9		428	32
07:20		319.9	416.4		428	32
07:25		321.4	417.6		428	32
07:30		322.9	419.2		428	32
07:35		324.4	421.0		428	32
07:40		325.8	422.4		428	32
07:45		327.3	423.8		428	32
07:50		328.7	424.4		428	32
07:55		330.1	425.0		428	32
08:00		331.7	426.3		428	32
08:05		333.0	427.5		428	32
08:10		334.5	428.6		428	32
08:15		335.9	429.4		428	32
08:20		337.5	430.0		428	32
08:25		338.9	430.0		428	32
08:30		340.4	430.1		455	32
08:35		341.6	430.9		455	32
08:40		342.7	433.3		455	32
08:45		344.1	435.7		455	32
08:50		345.5	437.7		455	32
08:55		347.2	439.5		455	32
09:00		348.6	441.2		455	32
09:05		350.2	442.7		455	32
09:10		351.7	444.2		455	32
09:15		353.3	445.4		455	32
09:20		354.8	447.1		455	32
09:25		356.4	448.8		455	32
09:30		358.2	450.1		455	32
09:35		359.8	450.7		455	32
09:40		361.6	451.8		455	32
09:45		363.4	452.9		455	32
09:50		365.0	453.5		455	32
09:55		366.7	454.7		455	32
10:00		368.4	455.9		455	32
10:05		370.1	456.5		455	32
10:10		371.9	457.0		455	32
10:15		373.8	457.3		455	32
10:20		375.6	457.3		455	32
10:25		377.2	457.3		455	32
10:30		378.8	457.1		455	32
10:35		380.6	456.9		460	32
10:40		382.3	457.0		460	32
10:45		384.1	457.7		460	32
10:50		385.8	458.1		460	32
10:55		387.5	458.4		460	32
11:00		389.1	458.8		460	32
11:05		390.7	459.2		460	32
11:10		392.2	459.8		460	32
11:15		393.6	460.5		460	32
11:20		394.9	461.1		460	32
11:25		396.2	461.9		460	32
11:30		397.6	462.6		460	32
11:35		398.8	463.1		460	32
11:40		400.1	463.4		460	32
11:45		401.2	463.5		460	32
11:50		402.6	463.5		460	32
11:55		403.9	463.6		460	32
12:00		405.1	463.6		460	32
12:05		406.5	463.3		460	32
12:10		407.7	463.0		460	32
12:15		408.9	462.8		460	32
12:20		410.2	462.5		460	32
12:25		411.6	462.4		460	32
12:30		412.9	462.0		460	32
12:35		414.2	461.8		460	32
12:40		415.7	461.3		460	32
12:45		417.0	460.8		460	32
12:50		418.3	460.5		460	32
12:55		419.5	460.3		460	32
13:00		420.8	460.2		460	32
13:05		422.1	460.1		460	32
13:10		423.6	460.0		460	32
13:15		424.9	460.2		460	32
13:20		426.4	460.1		460	32
13:25		427.7	460.2		460	32
13:30		429.1	460.2		460	32
13:35		430.4	460.3		200	14
13:40		431.4	456.6		200	14
13:45		429.4	452.3		200	14
