Date,Time,Pointer,Enviro Temp,Bean Temp,Enviro SP,Ramp Rate,CoolingFan,BeanDrop,Power,Drum,Stirflex,Roast Fan,IdleTemp,DrumReference,StirflexReference,RoasterReference,Drum,LoLimitPower,HiLimitPower,HeatPower
2014/08/07,10:04:35,00003,000.0,   0.0,  0.0 F,  0.0,Off,Off,  0.00 %,    0 RPM,    0 RPM,    0 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM,  0.00%,  0.00%,  0.00%
2014/08/07,10:04:40,00003,073.6,  73.6,150.0 F,  0.0,Off,Off, 14.00 %,    0 RPM,    0 RPM,    0 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM, 14.50%, 50.00%, 14.50%
2014/08/07,10:04:45,00003,073.4,  73.6,  0.0 F,  0.0,Off,Off, 16.50 %,  207 RPM,    0 RPM,  243 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM, 14.50%, 50.00%, 16.50%
2014/08/07,10:04:50,00003,073.5,  73.6,  0.0 F,  0.0,Off,Off, 16.50 %,  910 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/08/07,10:04:55,00003,073.5,  73.7,  0.0 F,  0.0,Off,Off, 16.50 %, 1661 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/08/07,10:05:00,00003,073.5,  73.7,  0.0 F,  0.0,Off,Off, 16.50 %, 2138 RPM,    0 RPM,  472 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  2 RPM, 14.50%, 50.00%, 16.50%
2014/08/07,10:05:05,00003,073.5,  73.7,  0.0 F,  0.0,Off,Off, 16.50 %, 2138 RPM,    0 RPM,  472 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  2 RPM, 14.50%, 50.00%, 16.50%
2014/08/07,10:05:10,00003,073.6,  73.7,  0.0 F,  0.0,Off,Off, 16.50 %, 2128 RPM,    0 RPM,  472 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  2 RPM, 14.50%, 50.00%, 16.50%
2014/08/07,10:05:15,00003,073.6,  73.7,  0.0 F,  0.0,Off,Off, 16.50 %, 1457 RPM,    0 RPM,  472 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/08/07,10:05:20,00003,073.6,  73.8,  0.0 F,  0.0,Off,Off, 16.50 %, 1247 RPM,    0 RPM,  472 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
