Date:2015.06.22	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		299.6	403.0		200	32
00:05		269.8	389.8		200	32
00:10		248.5	381.2		200	32
00:15		233.2	375.1		200	32
00:20		221.2	370.2		200	32
00:25		213.1	367.2		200	32
00:30		207.5	365.1		200	32
00:35		203.6	363.4		200	32
00:40		201.2	362.4		200	32
00:45		199.8	361.5		200	32
00:50		199.4	360.9		200	32
00:55		199.6	360.6		200	32
01:00		200.2	360.3		390	32
01:05		201.4	362.5		390	32
01:10		202.7	364.6		390	32
01:15		204.2	366.1		390	32
01:20		205.9	367.2		390	32
01:25		207.7	367.3		390	32
01:30		209.5	367.6		390	32
01:35		211.3	368.4		390	32
01:40		213.2	369.1		390	32
01:45		215.1	369.8		390	32
01:50		217.0	370.5		390	32
01:55		219.2	372.3		390	32
02:00		221.3	374.3		390	32
02:05		223.4	375.5		390	32
02:10		225.4	376.6		390	32
02:15		227.5	378.0		390	32
02:20		229.4	379.2		390	32
02:25		231.4	380.8		390	32
02:30		233.5	382.4		390	32
02:35		235.5	383.7		390	32
02:40		237.4	385.0		390	32
02:45		239.4	386.1		390	32
02:50		241.6	387.6		390	32
02:55		243.5	389.3		390	32
03:00		245.5	390.6		390	32
03:05		247.3	391.4		390	32
03:10		249.4	392.4		390	32
03:15		251.3	393.1		390	32
03:20		253.4	393.0		390	32
03:25		255.4	392.4		390	32
03:30		257.4	392.2		390	32
03:35		259.2	391.8		390	32
03:40		261.1	391.3		390	32
03:45		262.9	391.2		390	32
03:50		264.5	390.5		390	32
03:55		266.2	390.1		390	32
04:00		267.9	389.7		390	32
04:05		269.5	389.7		390	32
04:10		271.0	389.9		390	32
04:15		272.6	390.1		390	32
04:20		274.2	390.6		390	32
04:25		275.7	391.5		390	32
04:30		277.3	391.9		390	32
04:35		278.8	391.9		390	32
04:40		280.2	392.2		390	32
04:45		281.5	392.2		390	32
04:50		282.7	392.0		390	32
04:55		284.1	392.0		390	32
05:00		285.4	391.7		390	32
05:05		286.6	391.3		390	32
05:10		287.8	390.8		390	32
05:15		288.9	390.4		390	32
05:20		289.9	389.9		390	32
05:25		290.9	389.2		390	32
05:30		292.0	388.8		390	32
05:35		293.0	388.8		390	32
05:40		294.0	389.3		390	32
05:45		295.0	389.5		428	32
05:50		295.9	389.1		428	32
05:55		297.1	388.5		428	32
06:00		298.0	388.2		428	32
06:05		299.1	389.5		428	32
06:10		300.3	391.8		428	32
06:15		301.4	394.4		428	32
06:20		302.7	397.0		428	32
06:25		304.0	399.8		428	32
06:30		305.4	402.1		428	32
06:35		306.9	404.5		428	32
06:40		308.4	406.1		428	32
06:45		309.8	407.5		428	32
06:50		311.3	408.7		428	32
06:55		312.7	410.2		428	32
07:00		314.0	412.1		428	32
07:05		315.5	413.3		428	32
07:10		316.9	414.8		428	32
07:15		318.3	415.9		428	32
07:20		319.8	417.1		428	32
07:25		321.3	418.5		428	32
07:30		322.9	419.8		428	32
07:35		324.3	420.9		428	32
07:40		325.7	421.9		428	32
07:45		327.2	423.1		428	32
07:50		328.6	423.7		428	32
07:55		330.0	424.7		428	32
08:00		331.5	425.6		428	32
08:05		332.9	426.8		428	32
08:10		334.5	428.2		428	32
08:15		336.1	429.1		428	32
08:20		337.5	429.9		428	32
08:25		338.9	429.9		428	32
08:30		340.2	430.0		455	32
08:35		341.6	431.2		455	32
08:40		342.8	433.6		455	32
08:45		344.3	436.0		455	32
08:50		345.6	438.1		455	32
08:55		347.2	440.2		455	32
09:00		348.6	441.9		455	32
09:05		350.1	443.4		455	32
09:10		351.7	444.4		455	32
09:15		353.2	445.6		455	32
09:20		354.8	446.4		455	32
09:25		356.4	448.0		455	32
09:30		358.0	449.2		455	32
09:35		359.8	450.4		455	32
09:40		361.6	451.5		455	32
09:45		363.3	453.3		455	32
09:50		365.0	454.5		455	32
09:55		366.7	455.2		455	32
10:00		368.4	455.6		455	32
10:05		370.0	456.1		455	32
10:10		371.7	456.5		455	32
10:15		373.3	456.8		455	32
10:20		375.1	456.6		455	32
10:25		376.9	456.4		455	32
10:30		378.6	456.5		455	32
10:35		380.3	456.6		460	32
10:40		381.9	457.0		460	32
10:45		383.6	457.8		460	32
10:50		385.3	458.4		460	32
10:55		387.1	459.2		460	32
11:00		388.7	460.0		460	32
11:05		390.3	460.5		460	32
11:10		391.8	460.6		460	32
11:15		393.2	460.9		460	32
11:20		394.6	461.3		460	32
11:25		395.9	461.5		460	32
11:30		397.1	461.8		460	32
11:35		398.2	462.2		460	32
11:40		399.4	462.8		460	32
11:45		400.7	462.9		460	32
11:50		402.0	463.1		460	32
11:55		403.2	463.2		460	32
12:00		404.5	462.9		460	32
12:05		405.7	462.8		460	32
12:10		406.9	462.9		460	32
12:15		408.2	462.9		460	32
12:20		409.4	462.7		460	32
12:25		410.8	462.4		460	32
12:30		412.1	462.3		460	32
12:35		413.4	462.0		460	32
12:40		414.7	461.5		460	32
12:45		415.9	461.2		460	32
12:50		417.3	460.8		460	32
12:55		418.5	460.1		460	32
13:00		419.8	459.7		460	32
13:05		421.0	459.6		460	32
13:10		422.2	459.4		460	32
13:15		423.6	459.4		460	32
13:20		425.0	459.7		460	32
13:25		426.4	459.8		460	32
13:30		427.8	460.2		460	32
13:35		429.1	460.2		460	32
13:40		430.6	460.1		200	14
13:45		431.2	456.5		200	14
13:50		429.2	452.6		200	14
