Date,Time,Pointer,Enviro Temp,Bean Temp,Enviro SP,Ramp Rate,CoolingFan,BeanDrop,Power,Drum,Stirflex,Roast Fan,IdleTemp,DrumReference,StirflexReference,RoasterReference,Drum,LoLimitPower,HiLimitPower,HeatPower
31/10/2014,08:45:00,3,70.5,70.9,150.0 F,0,Off,Off,14.00%,    0 RPM,    0 RPM,    0 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM,14.50%,50.00%,14.50%
31/10/2014,08:45:05,3,70.5,70.9,150.0 F,0,Off,Off,14.00%,    0 RPM,    0 RPM,    0 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM,14.50%,50.00%,14.50%
31/10/2014,08:45:10,3,70.3,70.9,  0.0 F,0,Off,Off,16.50%,  339 RPM,    0 RPM,  302 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM,14.50%,50.00%,16.50%
31/10/2014,08:45:15,3,70.5,70.9,  0.0 F,0,Off,Off,16.50%, 1081 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:45:20,3,70.5,71,  0.0 F,0,Off,Off,16.50%, 1766 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:45:25,3,70.5,71,  0.0 F,0,Off,Off,16.50%, 1782 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:45:30,3,70.6,71,  0.0 F,0,Off,Off,16.50%, 1782 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:45:35,3,70.7,71.1,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:45:40,3,70.7,71.2,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:45:45,3,70.7,71.2,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:45:50,3,70.8,71.2,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:45:55,3,70.7,71.2,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:46:00,3,70.7,71.3,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:46:05,3,70.8,71.2,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:46:10,3,70.8,71.3,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:46:15,3,70.8,71.4,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:46:20,3,70.8,71.4,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:46:25,3,70.9,71.4,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:46:30,3,70.9,71.4,  0.0 F,0,Off,Off,16.50%, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
31/10/2014,08:46:35,3,71,71.5,  0.0 F,0,Off,Off,16.50%, 1784 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM,14.50%,50.00%,16.50%
