Date:2015.06.22	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		299.4	387.3		200	32
00:05		271.6	373.2		200	32
00:10		250.5	362.5		200	32
00:15		234.7	355.0		200	32
00:20		223.1	349.5		200	32
00:25		215.1	345.0		200	32
00:30		209.3	341.8		200	32
00:35		205.2	339.4		200	32
00:40		202.7	337.9		200	32
00:45		201.2	336.7		200	32
00:50		200.5	335.7		200	32
00:55		200.5	334.9		200	32
01:00		201.0	334.4		390	32
01:05		201.9	336.4		390	32
01:10		202.8	338.3		390	32
01:15		204.0	340.0		390	32
01:20		205.4	340.9		390	32
01:25		206.8	341.5		390	32
01:30		208.4	341.9		390	32
01:35		210.1	342.7		390	32
01:40		211.9	343.4		390	32
01:45		213.5	344.0		390	32
01:50		215.2	344.5		390	32
01:55		217.0	345.4		390	32
02:00		219.1	347.1		390	32
02:05		220.9	349.0		390	32
02:10		222.9	350.9		390	32
02:15		224.8	352.6		390	32
02:20		226.8	354.4		390	32
02:25		229.0	355.8		390	32
02:30		230.9	357.3		390	32
02:35		232.9	358.9		390	32
02:40		234.8	360.2		390	32
02:45		236.8	361.6		390	32
02:50		238.8	362.6		390	32
02:55		241.0	364.1		390	32
03:00		242.8	365.5		390	32
03:05		244.6	366.9		390	32
03:10		246.4	368.0		390	32
03:15		248.2	369.1		390	32
03:20		250.0	370.3		390	32
03:25		251.9	371.3		390	32
03:30		253.6	372.7		390	32
03:35		255.3	373.9		390	32
03:40		257.0	374.8		390	32
03:45		258.9	376.0		390	32
03:50		260.5	377.3		390	32
03:55		262.4	378.7		390	32
04:00		264.2	380.1		390	32
04:05		265.9	381.2		390	32
04:10		267.6	382.1		390	32
04:15		269.4	383.3		390	32
04:20		271.1	384.9		390	32
04:25		272.8	386.2		390	32
04:30		274.5	387.8		390	32
04:35		276.2	389.5		390	32
04:40		277.9	390.9		390	32
04:45		279.7	392.1		390	32
04:50		281.4	392.7		390	32
04:55		282.9	393.3		390	32
05:00		284.3	394.0		390	32
05:05		285.8	393.9		390	32
05:10		287.1	393.4		390	32
05:15		288.5	393.0		390	32
05:20		289.8	392.4		390	32
05:25		291.1	392.2		390	32
