Date,Time,Pointer,Enviro Temp,Bean Temp,Enviro SP,Ramp Rate,CoolingFan,BeanDrop,Power,Drum,Stirflex,Roast Fan,IdleTemp,DrumReference,StirflexReference,RoasterReference,Drum,LoLimitPower,HiLimitPower,HeatPower
2014/09/15,12:08:35,00004,079.5,  79.9,150.0 F,  0.0,Off,Off, 14.00 %,    0 RPM,    0 RPM,    0 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM, 14.50%, 50.00%, 14.50%
2014/09/15,12:08:40,00004,079.5,  80.0,150.0 F,  0.0,Off,Off, 14.00 %,    0 RPM,    0 RPM,    0 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM, 14.50%, 50.00%, 14.50%
2014/09/15,12:08:45,00004,079.5,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %,  336 RPM,    0 RPM,  302 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:08:50,00004,079.5,  80.0,  0.0 F,  0.0,Off,Off, 16.50 %, 1076 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:08:55,00004,079.5,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1777 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:00,00004,079.6,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1783 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:05,00004,079.6,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  304 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:10,00004,079.6,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  288 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:15,00004,079.5,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  287 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:20,00004,079.6,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  287 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:25,00004,079.6,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  287 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:30,00004,079.6,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  289 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:35,00004,079.6,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  289 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:40,00004,079.6,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  290 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:45,00004,079.7,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  290 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:50,00004,079.7,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  291 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:09:55,00004,079.6,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  292 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:10:00,00004,079.7,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  293 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2014/09/15,12:10:05,00004,079.7,  79.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  294 RPM, 150.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
