Date:2015.06.22	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		297.9	376.0		200	32
00:05		267.5	359.3		200	32
00:10		245.5	349.0		200	32
00:15		228.9	342.0		200	32
00:20		216.7	337.7		200	32
00:25		207.7	334.9		200	32
00:30		201.5	333.1		200	32
00:35		197.4	331.8		200	32
00:40		194.7	330.9		200	32
00:45		193.3	330.4		200	32
00:50		192.7	330.2		200	32
00:55		193.1	330.5		390	32
01:00		194.0	333.7		390	32
01:05		195.1	336.6		390	32
01:10		196.4	338.7		390	32
01:15		197.7	339.5		390	32
01:20		199.3	340.0		390	32
01:25		200.8	340.2		390	32
01:30		202.6	339.9		390	32
01:35		204.4	339.7		390	32
01:40		206.1	339.7		390	32
01:45		208.1	340.0		390	32
01:50		209.9	340.6		390	32
01:55		211.8	341.4		390	32
02:00		213.7	342.2		390	32
02:05		215.7	343.5		390	32
02:10		217.7	344.7		390	32
02:15		219.7	346.7		390	32
02:20		221.9	348.9		390	32
02:25		224.1	351.0		390	32
02:30		226.5	353.1		390	32
02:35		228.7	355.2		390	32
02:40		231.0	356.9		390	32
02:45		233.2	358.5		390	32
02:50		235.5	359.9		390	32
02:55		237.6	361.1		390	32
03:00		239.9	362.5		390	32
03:05		242.0	363.7		390	32
03:10		244.2	364.7		390	32
03:15		246.4	365.7		390	32
03:20		248.4	366.5		390	32
03:25		250.6	367.0		390	32
03:30		252.7	368.0		390	32
03:35		254.7	369.0		390	32
03:40		256.9	369.8		390	32
03:45		258.9	370.7		390	32
03:50		261.1	371.7		390	32
03:55		263.3	373.0		390	32
04:00		265.4	374.1		390	32
04:05		267.6	375.1		390	32
04:10		269.7	376.0		390	32
04:15		271.8	376.9		390	32
04:20		273.7	378.1		390	32
04:25		275.7	379.5		390	32
04:30		277.6	380.6		390	32
04:35		279.6	382.1		390	32
04:40		281.4	383.3		390	32
04:45		283.3	384.6		390	32
04:50		285.1	385.9		390	32
04:55		286.9	387.7		390	32
05:00		288.8	389.3		390	32
05:05		290.5	390.5		390	32
05:10		292.3	391.7		390	32
05:15		294.1	392.4		390	32
05:20		295.7	392.9		428	32
05:25		297.4	392.2		428	32
05:30		299.1	391.9		428	32
05:35		300.8	392.3		428	32
05:40		302.4	393.2		428	32
05:45		304.0	394.5		428	32
05:50		305.8	396.1		428	32
05:55		307.4	397.3		428	32
06:00		309.0	398.6		428	32
06:05		310.9	400.0		428	32
06:10		312.5	401.4		428	32
06:15		314.2	402.9		428	32
06:20		315.9	403.9		428	32
06:25		317.5	404.8		428	32
06:30		319.3	405.7		428	32
06:35		320.9	406.8		428	32
06:40		322.4	408.0		428	32
06:45		323.9	409.3		428	32
06:50		325.7	410.6		428	32
06:55		327.4	411.7		428	32
07:00		329.2	413.0		428	32
07:05		330.6	414.2		428	32
07:10		332.4	415.5		428	32
07:15		334.2	416.8		428	32
07:20		335.8	418.3		428	32
07:25		337.4	419.9		428	32
07:30		339.2	421.4		428	32
07:35		341.0	422.9		440	32
07:40		342.7	425.0		440	32
07:45		344.4	427.2		440	32
07:50		346.1	429.0		440	32
07:55		347.7	430.9		440	32
08:00		349.3	432.7		440	32
08:05		351.1	434.4		440	32
08:10		352.7	435.6		440	32
08:15		354.7	437.0		440	32
08:20		356.4	438.1		440	32
08:25		358.3	439.4		440	32
08:30		360.0	440.1		440	32
08:35		361.8	441.1		440	32
08:40		363.5	441.7		440	32
08:45		365.2	442.4		440	32
08:50		367.2	442.7		440	32
08:55		368.9	443.2		440	32
09:00		370.6	443.3		440	32
09:05		372.3	443.2		440	32
09:10		373.9	443.3		440	32
09:15		375.5	443.5		440	32
09:20		377.3	443.3		440	32
09:25		378.9	443.0		440	32
09:30		380.5	442.6		440	32
09:35		382.1	442.4		440	32
09:40		383.6	442.5		440	32
09:45		385.0	442.4		440	32
09:50		386.6	442.4		440	32
09:55		388.1	442.2		440	32
10:00		389.5	441.8		440	32
10:05		391.0	441.3		440	32
10:10		392.5	441.0		440	32
10:15		394.0	440.7		440	32
10:20		395.2	440.5		440	32
10:25		396.7	440.4		440	32
10:30		398.3	440.2		440	32
10:35		399.6	440.0		440	32
10:40		400.8	439.9		440	32
10:45		402.0	440.1		440	32
10:50		403.2	440.0		440	32
10:55		404.3	439.9		440	32
11:00		405.4	439.7		440	32
11:05		406.3	439.7		440	32
11:10		407.3	439.7		440	32
11:15		408.2	439.8		440	32
11:20		409.0	439.7		440	32
11:25		409.9	439.7		440	32
11:30		410.5	438.0		200	14
11:35		409.5	434.0		200	14
11:40		408.3	433.6		200	14
