Date,Time,Pointer,Enviro Temp,Bean Temp,Enviro SP,Ramp Rate,CoolingFan,BeanDrop,Power,Drum,Stirflex,Roast Fan,IdleTemp,DrumReference,StirflexReference,RoasterReference,Drum,LoLimitPower,HiLimitPower,HeatPower
2015/02/14,06:29:25,00001,061.7,  61.9,200.0 F,  0.0,Off,Off, 14.00 %,    0 RPM,    0 RPM,    0 RPM, 200.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM, 14.50%, 50.00%, 14.50%
2015/02/14,06:29:30,00001,061.7,  61.9,200.0 F,  0.0,Off,Off, 14.00 %,    0 RPM,    0 RPM,    0 RPM, 200.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM, 14.50%, 50.00%, 14.50%
2015/02/14,06:29:35,00001,061.7,  61.9,  0.0 F,  0.0,Off,Off, 16.50 %,  503 RPM,    0 RPM,  304 RPM, 200.0 F, 0 Hz, 0 Hz, 0 Hz,  0 RPM, 14.50%, 50.00%, 16.50%
2015/02/14,06:29:40,00001,061.6,  61.9,  0.0 F,  0.0,Off,Off, 16.50 %, 1198 RPM,    0 RPM,  304 RPM, 200.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2015/02/14,06:29:45,00001,061.5,  61.8,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  304 RPM, 200.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2015/02/14,06:29:50,00001,061.5,  61.7,  0.0 F,  0.0,Off,Off, 16.50 %, 1783 RPM,    0 RPM,  304 RPM, 200.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2015/02/14,06:29:55,00001,061.5,  61.7,  0.0 F,  0.0,Off,Off, 16.50 %, 1783 RPM,    0 RPM,  304 RPM, 200.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2015/02/14,06:30:00,00001,061.4,  61.7,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  304 RPM, 200.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2015/02/14,06:30:05,00001,061.5,  61.6,  0.0 F,  0.0,Off,Off, 16.50 %, 1783 RPM,    0 RPM,  304 RPM, 200.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
2015/02/14,06:30:10,00001,061.3,  61.6,  0.0 F,  0.0,Off,Off, 16.50 %, 1784 RPM,    0 RPM,  304 RPM, 200.0 F, 0 Hz, 0 Hz, 0 Hz,  1 RPM, 14.50%, 50.00%, 16.50%
