Date:2015.06.22	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		314.9	355.0		200	14
00:05		313.8	353.5		200	14
00:10		312.5	352.1		200	14
00:15		311.4	350.7		200	14
00:20		310.7	349.3		200	14
00:25		309.5	348.2		200	14
00:30		308.0	347.0		200	14
00:35		306.5	345.7		200	14
00:40		304.9	344.4		200	14
00:45		303.6	342.8		200	14
00:50		302.7	341.6		200	14
00:55		301.6	339.9		200	14
01:00		300.6	338.1		200	14
01:05		299.7	336.6		200	14
01:10		298.7	335.4		200	14
01:15		297.8	334.0		200	14
01:20		297.0	332.7		200	14
01:25		296.2	331.2		200	14
01:30		295.5	330.0		200	14
01:35		294.3	328.5		200	14
01:40		293.2	327.0		200	14
01:45		292.0	325.6		200	14
01:50		290.7	324.4		200	14
01:55		289.6	323.1		200	14
02:00		288.7	321.9		200	14
02:05		287.6	320.5		200	14
02:10		286.6	319.3		200	14
02:15		285.4	318.0		200	14
02:20		284.4	316.6		200	14
02:25		283.3	315.1		200	14
02:30		282.4	314.0		200	14
02:35		281.5	313.1		200	14
02:40		280.4	312.2		200	14
02:45		279.4	311.3		200	14
02:50		278.5	310.3		200	14
02:55		277.6	309.3		200	14
03:00		276.6	308.1		200	14
03:05		275.7	306.7		200	14
03:10		275.1	305.7		200	14
03:15		274.4	304.7		200	14
03:20		273.7	303.7		200	14
03:25		272.9	302.7		200	14
03:30		271.9	302.2		200	14
03:35		271.1	301.3		200	14
03:40		270.3	300.4		200	14
03:45		269.6	299.2		200	14
03:50		268.9	297.9		200	14
03:55		268.1	296.9		200	14
04:00		267.1	296.2		200	14
04:05		266.1	295.4		200	14
04:10		265.0	294.4		200	14
04:15		264.1	293.2		200	14
04:20		263.2	292.4		200	14
04:25		262.3	291.4		200	14
04:30		261.4	290.2		200	14
04:35		260.3	289.1		200	14
04:40		259.3	288.0		200	14
04:45		258.6	287.1		200	14
04:50		258.0	286.2		200	14
04:55		257.2	285.1		200	14
05:00		256.6	284.2		200	14
05:05		255.8	283.3		200	14
05:10		255.1	282.3		200	14
05:15		254.4	281.3		200	14
05:20		253.3	280.2		200	14
05:25		252.3	279.2		200	14
05:30		251.5	278.3		200	14
05:35		250.7	277.3		200	14
05:40		250.3	276.6		200	14
05:45		249.8	275.9		200	14
05:50		249.1	275.3		200	14
05:55		248.3	274.3		200	14
06:00		247.6	273.5		200	14
06:05		246.8	272.8		200	14
06:10		245.9	272.2		200	14
06:15		245.3	271.4		200	14
06:20		244.5	270.7		200	14
06:25		243.7	269.9		200	14
06:30		242.7	269.3		200	14
06:35		242.0	268.6		200	14
06:40		241.6	267.7		200	14
06:45		241.0	267.0		200	14
06:50		240.2	266.2		200	14
06:55		239.4	265.3		200	14
07:00		238.6	264.4		200	14
07:05		237.9	263.7		200	14
07:10		237.1	262.9		200	14
07:15		236.3	262.0		200	14
07:20		235.6	261.3		200	14
07:25		234.8	260.5		200	14
07:30		234.3	259.9		200	14
07:35		233.8	259.2		200	14
07:40		233.0	258.4		200	14
07:45		232.7	257.9		200	14
07:50		232.1	257.2		200	14
07:55		231.6	256.5		200	14
08:00		230.9	255.7		200	14
08:05		230.2	255.1		200	14
08:10		229.5	254.3		200	14
08:15		228.8	253.4		200	14
08:20		228.2	252.6		200	14
08:25		227.5	251.8		200	14
08:30		226.6	251.0		200	14
08:35		225.9	250.1		200	14
08:40		225.2	249.4		200	14
08:45		224.5	248.8		200	14
08:50		224.2	247.6		200	14
08:55		224.1	244.8		200	14
09:00		224.7	241.9		200	14
09:05		225.3	239.8		200	14
09:10		225.7	238.1		200	14
09:15		226.4	236.3		200	14
09:20		227.4	234.7		200	14
09:25		228.4	233.1		200	14
09:30		228.9	231.8		200	14
09:35		229.3	230.5		200	14
09:40		229.3	229.3		200	14
09:45		229.1	228.0		200	14
09:50		228.4	228.0		200	14
