Date:2015.06.22	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		307.2	405.1		200	32
00:05		276.5	391.1		200	32
00:10		253.6	380.2		200	32
00:15		236.7	373.3		200	32
00:20		223.7	368.8		200	32
00:25		214.4	365.2		200	32
00:30		208.1	362.8		200	32
00:35		204.1	360.8		200	32
00:40		201.3	359.6		200	32
00:45		199.6	358.3		200	32
00:50		198.9	357.9		200	32
00:55		199.1	358.1		390	32
01:00		199.9	359.4		390	32
01:05		200.9	361.8		390	32
01:10		202.3	364.0		390	32
01:15		203.9	365.3		390	32
01:20		205.3	366.1		390	32
01:25		207.1	367.1		390	32
01:30		208.9	367.8		390	32
01:35		210.7	368.0		390	32
01:40		212.6	368.1		390	32
01:45		214.5	368.4		390	32
01:50		216.6	369.1		390	32
01:55		218.5	369.9		390	32
02:00		220.5	370.9		390	32
02:05		222.6	372.3		390	32
02:10		224.6	373.9		390	32
02:15		226.6	375.3		390	32
02:20		228.6	376.9		390	32
02:25		230.7	378.6		390	32
02:30		232.9	380.3		390	32
02:35		234.7	382.3		390	32
02:40		236.7	384.0		390	32
02:45		238.9	385.5		390	32
02:50		241.0	386.8		390	32
02:55		243.1	388.2		390	32
03:00		245.0	389.6		390	32
03:05		247.1	390.9		390	32
03:10		249.1	391.9		390	32
03:15		250.9	392.4		390	32
03:20		252.9	392.7		390	32
03:25		255.0	393.0		390	32
03:30		256.9	392.2		390	32
03:35		258.6	391.4		390	32
03:40		260.4	391.1		390	32
03:45		262.2	391.0		390	32
03:50		264.0	390.8		390	32
03:55		265.7	390.7		390	32
04:00		267.4	390.9		390	32
04:05		269.2	390.9		390	32
04:10		270.7	391.3		390	32
04:15		272.4	391.5		390	32
04:20		274.0	391.6		390	32
04:25		275.4	391.3		390	32
04:30		277.0	391.3		390	32
04:35		278.3	391.0		390	32
04:40		279.7	390.5		390	32
04:45		281.0	390.4		390	32
04:50		282.3	390.7		390	32
04:55		283.6	390.5		390	32
05:00		284.9	390.7		390	32
05:05		286.1	390.7		390	32
05:10		287.4	390.9		390	32
05:15		288.5	391.0		390	32
05:20		289.6	390.9		390	32
05:25		290.8	390.7		390	32
05:30		291.9	390.7		390	32
05:35		293.1	390.6		390	32
05:40		294.2	390.7		390	32
05:45		295.2	390.8		428	32
05:50		296.4	389.8		428	32
05:55		297.4	388.6		428	32
06:00		298.4	388.0		428	32
06:05		299.5	388.9		428	32
06:10		300.6	390.5		428	32
06:15		302.0	393.0		428	32
06:20		303.2	395.7		428	32
06:25		304.6	398.4		428	32
06:30		305.8	400.8		428	32
06:35		307.3	402.9		428	32
06:40		308.9	404.4		428	32
06:45		310.3	406.1		428	32
06:50		311.6	408.6		428	32
06:55		313.0	410.6		428	32
07:00		314.4	412.6		428	32
07:05		315.9	414.1		428	32
07:10		317.4	415.6		428	32
07:15		319.0	417.4		428	32
07:20		320.6	418.9		428	32
07:25		322.1	420.2		428	32
07:30		323.6	421.7		428	32
07:35		325.1	422.9		428	32
07:40		326.5	423.8		428	32
07:45		328.0	424.7		428	32
07:50		329.5	426.0		428	32
07:55		331.0	426.7		428	32
08:00		332.5	427.5		428	32
08:05		333.9	429.1		428	32
08:10		335.5	430.1		428	32
08:15		337.0	430.6		428	32
08:20		338.5	430.6		428	32
08:25		339.9	430.4		428	32
08:30		341.1	430.8		455	32
08:35		342.3	432.7		455	32
08:40		343.7	435.1		455	32
08:45		345.2	437.6		455	32
08:50		346.5	439.4		455	32
08:55		348.0	440.9		455	32
09:00		349.4	442.5		455	32
09:05		351.1	443.8		455	32
09:10		352.6	445.4		455	32
09:15		354.4	447.0		455	32
09:20		356.2	448.0		455	32
09:25		357.8	449.0		455	32
09:30		359.4	450.4		455	32
09:35		361.1	451.6		455	32
09:40		362.8	452.6		455	32
09:45		364.5	453.6		455	32
09:50		366.1	454.5		455	32
09:55		367.9	455.4		455	32
10:00		369.7	456.1		455	32
10:05		371.6	456.3		455	32
10:10		373.3	456.2		455	32
10:15		375.1	456.4		455	32
10:20		376.9	456.9		455	32
10:25		378.7	457.1		455	32
10:30		380.5	457.3		460	32
10:35		382.3	457.5		460	32
10:40		383.9	458.2		460	32
10:45		385.6	458.7		460	32
10:50		387.4	459.4		460	32
10:55		389.0	459.8		460	32
11:00		390.7	460.5		460	32
11:05		392.2	460.7		460	32
11:10		393.7	461.0		460	32
11:15		395.2	461.5		460	32
11:20		396.4	461.7		460	32
11:25		397.6	462.0		460	32
11:30		398.9	462.3		460	32
11:35		400.0	462.5		460	32
11:40		401.1	462.8		460	32
11:45		402.3	463.1		460	32
11:50		403.5	463.5		460	32
11:55		404.7	463.6		460	32
12:00		406.0	463.5		460	32
12:05		407.4	463.3		460	32
12:10		408.7	463.1		460	32
12:15		410.0	462.7		460	32
12:20		411.3	462.3		460	32
12:25		412.7	461.8		460	32
12:30		414.0	461.2		460	32
12:35		415.2	460.8		460	32
12:40		416.5	460.6		460	32
12:45		417.9	460.3		460	32
12:50		419.2	460.0		460	32
12:55		420.6	460.0		460	32
13:00		421.9	460.2		460	32
13:05		423.2	460.1		460	32
13:10		424.6	460.0		460	32
13:15		425.9	459.9		460	32
13:20		427.3	459.8		460	32
13:25		428.7	459.7		460	32
13:30		430.1	459.4		200	14
13:35		431.3	456.3		200	14
13:40		429.2	448.9		200	14
